place,count,count_normalized,label
texas,12,0.0011210762331838,1980 - 1985
arizona,12,0.0011210762331838,1980 - 1985
polish,12,0.0011210762331838,1980 - 1985
colorado,12,0.0011210762331838,1980 - 1985
tehran,12,0.0011210762331838,1980 - 1985
saudi,12,0.0011210762331838,1980 - 1985
north carolina,12,0.0011210762331838,1980 - 1985
salvadoran,11,0.0010276532137518,1980 - 1985
western european,11,0.0010276532137518,1980 - 1985
venezuela,11,0.0010276532137518,1980 - 1985
tunisia,11,0.0010276532137518,1980 - 1985
peru,11,0.0010276532137518,1980 - 1985
malta,11,0.0010276532137518,1980 - 1985
arabic,11,0.0010276532137518,1980 - 1985
asia,11,0.0010276532137518,1980 - 1985
viet,10,0.0009342301943198,1980 - 1985
miami,10,0.0009342301943198,1980 - 1985
baghdad,10,0.0009342301943198,1980 - 1985
istanbul,10,0.0009342301943198,1980 - 1985
philadelphia,10,0.0009342301943198,1980 - 1985
east west,9,0.0008408071748878,1980 - 1985
calif   ,9,0.0008408071748878,1980 - 1985
morocco,9,0.0008408071748878,1980 - 1985
scotland,9,0.0008408071748878,1980 - 1985
palestine,9,0.0008408071748878,1980 - 1985
honduras,9,0.0008408071748878,1980 - 1985
jean,9,0.0008408071748878,1980 - 1985
west beirut,9,0.0008408071748878,1980 - 1985
warsaw,9,0.0008408071748878,1980 - 1985
zionist,9,0.0008408071748878,1980 - 1985
east germany,9,0.0008408071748878,1980 - 1985
havana,9,0.0008408071748878,1980 - 1985
frankfurt,9,0.0008408071748878,1980 - 1985
west berlin,9,0.0008408071748878,1980 - 1985
south american,8,0.0007473841554559,1980 - 1985
naples,8,0.0007473841554559,1980 - 1985
central american,8,0.0007473841554559,1980 - 1985
norway,8,0.0007473841554559,1980 - 1985
dallas,8,0.0007473841554559,1980 - 1985
calif,8,0.0007473841554559,1980 - 1985
netherlands,8,0.0007473841554559,1980 - 1985
illinois,8,0.0007473841554559,1980 - 1985
ku,8,0.0007473841554559,1980 - 1985
gaza,8,0.0007473841554559,1980 - 1985
johannesburg,8,0.0007473841554559,1980 - 1985
croatia,8,0.0007473841554559,1980 - 1985
bogota,8,0.0007473841554559,1980 - 1985
vermont,8,0.0007473841554559,1980 - 1985
philippines,7,0.0006539611360239,1980 - 1985
atlanta,7,0.0006539611360239,1980 - 1985
soviet union,7,0.0006539611360239,1980 - 1985
korea,7,0.0006539611360239,1980 - 1985
brooklyn,7,0.0006539611360239,1980 - 1985
ian,7,0.0006539611360239,1980 - 1985
west germans,7,0.0006539611360239,1980 - 1985
pennsylvania,7,0.0006539611360239,1980 - 1985
south west africa,7,0.0006539611360239,1980 - 1985
nablus,7,0.0006539611360239,1980 - 1985
singh,7,0.0006539611360239,1980 - 1985
ramallah,7,0.0006539611360239,1980 - 1985
franco,7,0.0006539611360239,1980 - 1985
namibia,7,0.0006539611360239,1980 - 1985
wisconsin,7,0.0006539611360239,1980 - 1985
indiana,6,0.0005605381165919,1980 - 1985
somalia,6,0.0005605381165919,1980 - 1985
kenya,6,0.0005605381165919,1980 - 1985
bilbao,6,0.0005605381165919,1980 - 1985
delaware,6,0.0005605381165919,1980 - 1985
south carolina,6,0.0005605381165919,1980 - 1985
the falkland islands,6,0.0005605381165919,1980 - 1985
the united kingdom,6,0.0005605381165919,1980 - 1985
maryland,6,0.0005605381165919,1980 - 1985
ethiopia,6,0.0005605381165919,1980 - 1985
hungary,6,0.0005605381165919,1980 - 1985
hamburg,6,0.0005605381165919,1980 - 1985
sinhalese,6,0.0005605381165919,1980 - 1985
south korean,6,0.0005605381165919,1980 - 1985
burma,6,0.0005605381165919,1980 - 1985
rican,6,0.0005605381165919,1980 - 1985
east european,6,0.0005605381165919,1980 - 1985
england,6,0.0005605381165919,1980 - 1985
pretoria,6,0.0005605381165919,1980 - 1985
belgrade,6,0.0005605381165919,1980 - 1985
english,6,0.0005605381165919,1980 - 1985
hindu,6,0.0005605381165919,1980 - 1985
australia,6,0.0005605381165919,1980 - 1985
el salvador s,5,0.0004671150971599,1980 - 1985
rhode island,5,0.0004671150971599,1980 - 1985
ottawa,5,0.0004671150971599,1980 - 1985
east jerusalem,5,0.0004671150971599,1980 - 1985
costa rican,5,0.0004671150971599,1980 - 1985
salvadorean,5,0.0004671150971599,1980 - 1985
milwaukee,5,0.0004671150971599,1980 - 1985
buddhist,5,0.0004671150971599,1980 - 1985
colonies,5,0.0004671150971599,1980 - 1985
seattle,5,0.0004671150971599,1980 - 1985
anti american,5,0.0004671150971599,1980 - 1985
north african,5,0.0004671150971599,1980 - 1985
utah,5,0.0004671150971599,1980 - 1985
amman,5,0.0004671150971599,1980 - 1985
zimbabwe,5,0.0004671150971599,1980 - 1985
roman,5,0.0004671150971599,1980 - 1985
georgia,5,0.0004671150971599,1980 - 1985
new orleans,5,0.0004671150971599,1980 - 1985
sweden,5,0.0004671150971599,1980 - 1985
tokyo,5,0.0004671150971599,1980 - 1985
st  peter s square,5,0.0004671150971599,1980 - 1985
houston,5,0.0004671150971599,1980 - 1985
romania,5,0.0004671150971599,1980 - 1985
lieut,5,0.0004671150971599,1980 - 1985
detroit,5,0.0004671150971599,1980 - 1985
hispanic,5,0.0004671150971599,1980 - 1985
north american,5,0.0004671150971599,1980 - 1985
minnesota,5,0.0004671150971599,1980 - 1985
north koreans,5,0.0004671150971599,1980 - 1985
costa,5,0.0004671150971599,1980 - 1985
missouri,4,0.0003736920777279,1980 - 1985
cleveland,4,0.0003736920777279,1980 - 1985
a united states,4,0.0003736920777279,1980 - 1985
south yemen,4,0.0003736920777279,1980 - 1985
corsican,4,0.0003736920777279,1980 - 1985
bolivia,4,0.0003736920777279,1980 - 1985
bronx,4,0.0003736920777279,1980 - 1985
connecticut,4,0.0003736920777279,1980 - 1985
athens,4,0.0003736920777279,1980 - 1985
latin,4,0.0003736920777279,1980 - 1985
meese,4,0.0003736920777279,1980 - 1985
south west african,4,0.0003736920777279,1980 - 1985
kentucky,4,0.0003736920777279,1980 - 1985
eastern european,4,0.0003736920777279,1980 - 1985
rockland county,4,0.0003736920777279,1980 - 1985
tennessee,4,0.0003736920777279,1980 - 1985
aden,4,0.0003736920777279,1980 - 1985
kansas,4,0.0003736920777279,1980 - 1985
berlin,4,0.0003736920777279,1980 - 1985
east german,4,0.0003736920777279,1980 - 1985
thailand,4,0.0003736920777279,1980 - 1985
nairobi,4,0.0003736920777279,1980 - 1985
the gaza strip,4,0.0003736920777279,1980 - 1985
venice,4,0.0003736920777279,1980 - 1985
san jose,4,0.0003736920777279,1980 - 1985
bombay,4,0.0003736920777279,1980 - 1985
east berlin,4,0.0003736920777279,1980 - 1985
taiwan,4,0.0003736920777279,1980 - 1985
pro iranian,4,0.0003736920777279,1980 - 1985
the soviet union s,4,0.0003736920777279,1980 - 1985
swapo,4,0.0003736920777279,1980 - 1985
sunni,4,0.0003736920777279,1980 - 1985
belmont,3,0.0002802690582959,1980 - 1985
mass   ,3,0.0002802690582959,1980 - 1985
soviet american,3,0.0002802690582959,1980 - 1985
grenadian,3,0.0002802690582959,1980 - 1985
denver,3,0.0002802690582959,1980 - 1985
puerto rico,3,0.0002802690582959,1980 - 1985
tanzania,3,0.0002802690582959,1980 - 1985
zurich,3,0.0002802690582959,1980 - 1985
guatemala city,3,0.0002802690582959,1980 - 1985
west europeans,3,0.0002802690582959,1980 - 1985
luxembourg,3,0.0002802690582959,1980 - 1985
san sebastian,3,0.0002802690582959,1980 - 1985
alexandria,3,0.0002802690582959,1980 - 1985
sudanese,3,0.0002802690582959,1980 - 1985
costa ricans,3,0.0002802690582959,1980 - 1985
arkansas,3,0.0002802690582959,1980 - 1985
singapore,3,0.0002802690582959,1980 - 1985
alaska,3,0.0002802690582959,1980 - 1985
goukouni,3,0.0002802690582959,1980 - 1985
vitoria,3,0.0002802690582959,1980 - 1985
west belfast,3,0.0002802690582959,1980 - 1985
barcelona,3,0.0002802690582959,1980 - 1985
north africa,3,0.0002802690582959,1980 - 1985
the islamic republic of,3,0.0002802690582959,1980 - 1985
mecca,3,0.0002802690582959,1980 - 1985
bahamas,3,0.0002802690582959,1980 - 1985
liberia,3,0.0002802690582959,1980 - 1985
north korean,3,0.0002802690582959,1980 - 1985
the united states  ,3,0.0002802690582959,1980 - 1985
md   ,3,0.0002802690582959,1980 - 1985
dutch,3,0.0002802690582959,1980 - 1985
kabul,3,0.0002802690582959,1980 - 1985
stockholm,3,0.0002802690582959,1980 - 1985
united ireland,3,0.0002802690582959,1980 - 1985
east germans,3,0.0002802690582959,1980 - 1985
sudan,3,0.0002802690582959,1980 - 1985
sean,3,0.0002802690582959,1980 - 1985
charleston,3,0.0002802690582959,1980 - 1985
varna,3,0.0002802690582959,1980 - 1985
indonesia,3,0.0002802690582959,1980 - 1985
mannar,3,0.0002802690582959,1980 - 1985
quebec,3,0.0002802690582959,1980 - 1985
jayewardene,3,0.0002802690582959,1980 - 1985
manila,3,0.0002802690582959,1980 - 1985
bangkok,3,0.0002802690582959,1980 - 1985
oman,3,0.0002802690582959,1980 - 1985
jamaica,3,0.0002802690582959,1980 - 1985
south lebanese,3,0.0002802690582959,1980 - 1985
south africans,2,0.0001868460388639,1980 - 1985
prague,2,0.0001868460388639,1980 - 1985
west african,2,0.0001868460388639,1980 - 1985
saudi arabian,2,0.0001868460388639,1980 - 1985
conn,2,0.0001868460388639,1980 - 1985
khartoum,2,0.0001868460388639,1980 - 1985
cincinnati,2,0.0001868460388639,1980 - 1985
soviet  cuban,2,0.0001868460388639,1980 - 1985
nevada,2,0.0001868460388639,1980 - 1985
dubai,2,0.0001868460388639,1980 - 1985
pittsburgh,2,0.0001868460388639,1980 - 1985
east asian,2,0.0001868460388639,1980 - 1985
the united arab emirates,2,0.0001868460388639,1980 - 1985
sicilian,2,0.0001868460388639,1980 - 1985
congo,2,0.0001868460388639,1980 - 1985
mogadishu,2,0.0001868460388639,1980 - 1985
mississippi,2,0.0001868460388639,1980 - 1985
virginia,2,0.0001868460388639,1980 - 1985
cambridge,2,0.0001868460388639,1980 - 1985
marai,2,0.0001868460388639,1980 - 1985
beverly hills,2,0.0001868460388639,1980 - 1985
qatar,2,0.0001868460388639,1980 - 1985
uruguay,2,0.0001868460388639,1980 - 1985
pertini,2,0.0001868460388639,1980 - 1985
ottoman,2,0.0001868460388639,1980 - 1985
michigan,2,0.0001868460388639,1980 - 1985
karlsruhe,2,0.0001868460388639,1980 - 1985
conn   ,2,0.0001868460388639,1980 - 1985
klan,2,0.0001868460388639,1980 - 1985
santa ana  ,2,0.0001868460388639,1980 - 1985
zionism,2,0.0001868460388639,1980 - 1985
guyana,2,0.0001868460388639,1980 - 1985
brien,2,0.0001868460388639,1980 - 1985
riyadh,2,0.0001868460388639,1980 - 1985
venezuela  ,2,0.0001868460388639,1980 - 1985
larnaca,2,0.0001868460388639,1980 - 1985
mexico city,2,0.0001868460388639,1980 - 1985
kharg,2,0.0001868460388639,1980 - 1985
falkenberg,2,0.0001868460388639,1980 - 1985
czech,2,0.0001868460388639,1980 - 1985
pasadena,2,0.0001868460388639,1980 - 1985
bethlehem,2,0.0001868460388639,1980 - 1985
boycott,2,0.0001868460388639,1980 - 1985
zambia,2,0.0001868460388639,1980 - 1985
monteagle,2,0.0001868460388639,1980 - 1985
santa ana,2,0.0001868460388639,1980 - 1985
aegean,2,0.0001868460388639,1980 - 1985
fla,2,0.0001868460388639,1980 - 1985
smith,2,0.0001868460388639,1980 - 1985
sarajevo,2,0.0001868460388639,1980 - 1985
doesn,2,0.0001868460388639,1980 - 1985
osaka,2,0.0001868460388639,1980 - 1985
katakov,2,0.0001868460388639,1980 - 1985
columbia,2,0.0001868460388639,1980 - 1985
lima,2,0.0001868460388639,1980 - 1985
oklahoma,2,0.0001868460388639,1980 - 1985
nazi germany,2,0.0001868460388639,1980 - 1985
toronto,2,0.0001868460388639,1980 - 1985
salisbury,2,0.0001868460388639,1980 - 1985
sri lanka s,2,0.0001868460388639,1980 - 1985
hawaii,2,0.0001868460388639,1980 - 1985
va,2,0.0001868460388639,1980 - 1985
santa barbara,2,0.0001868460388639,1980 - 1985
latin americans,2,0.0001868460388639,1980 - 1985
malaysia,2,0.0001868460388639,1980 - 1985
new york city s,2,0.0001868460388639,1980 - 1985
the republic of ireland,2,0.0001868460388639,1980 - 1985
denmark,2,0.0001868460388639,1980 - 1985
botswana,2,0.0001868460388639,1980 - 1985
adana,2,0.0001868460388639,1980 - 1985
kurd,2,0.0001868460388639,1980 - 1985
hebrew,2,0.0001868460388639,1980 - 1985
maine,2,0.0001868460388639,1980 - 1985
birmingham,2,0.0001868460388639,1980 - 1985
indochina,2,0.0001868460388639,1980 - 1985
la paz,2,0.0001868460388639,1980 - 1985
abu dhabi,2,0.0001868460388639,1980 - 1985
astrid,2,0.0001868460388639,1980 - 1985
rhodesia,2,0.0001868460388639,1980 - 1985
afrikaans,2,0.0001868460388639,1980 - 1985
guatemala  ,2,0.0001868460388639,1980 - 1985
the turkish republic,2,0.0001868460388639,1980 - 1985
finland,2,0.0001868460388639,1980 - 1985
delhi,2,0.0001868460388639,1980 - 1985
nebraska,2,0.0001868460388639,1980 - 1985
new mexico,2,0.0001868460388639,1980 - 1985
pavia,2,0.0001868460388639,1980 - 1985
iowa,2,0.0001868460388639,1980 - 1985
denton,2,0.0001868460388639,1980 - 1985
christianity,2,0.0001868460388639,1980 - 1985
pamplona,2,0.0001868460388639,1980 - 1985
jakarta,2,0.0001868460388639,1980 - 1985
budapest,2,0.0001868460388639,1980 - 1985
icao,2,0.0001868460388639,1980 - 1985
saudi arabia  ,2,0.0001868460388639,1980 - 1985
liverpool,2,0.0001868460388639,1980 - 1985
pro soviet,2,0.0001868460388639,1980 - 1985
extradite,2,0.0001868460388639,1980 - 1985
kansas city,2,0.0001868460388639,1980 - 1985
northern ireland  ,2,0.0001868460388639,1980 - 1985
bavarian,2,0.0001868460388639,1980 - 1985
biarritz,2,0.0001868460388639,1980 - 1985
jersey city,2,0.0001868460388639,1980 - 1985
pole,2,0.0001868460388639,1980 - 1985
palo alto  ,2,0.0001868460388639,1980 - 1985
kensington,2,0.0001868460388639,1980 - 1985
ecuador,2,0.0001868460388639,1980 - 1985
puerto,2,0.0001868460388639,1980 - 1985
west africa,2,0.0001868460388639,1980 - 1985
marine,2,0.0001868460388639,1980 - 1985
ana,1,9.342301943198804e-05,1980 - 1985
assamese,1,9.342301943198804e-05,1980 - 1985
quantico,1,9.342301943198804e-05,1980 - 1985
las vegas,1,9.342301943198804e-05,1980 - 1985
dresden,1,9.342301943198804e-05,1980 - 1985
indianapolis,1,9.342301943198804e-05,1980 - 1985
soviet syrian,1,9.342301943198804e-05,1980 - 1985
wilmington,1,9.342301943198804e-05,1980 - 1985
the united states  soviet union,1,9.342301943198804e-05,1980 - 1985
singh longowal  ,1,9.342301943198804e-05,1980 - 1985
livermore,1,9.342301943198804e-05,1980 - 1985
s indians,1,9.342301943198804e-05,1980 - 1985
bhai,1,9.342301943198804e-05,1980 - 1985
san vicente,1,9.342301943198804e-05,1980 - 1985
nazi german,1,9.342301943198804e-05,1980 - 1985
singh longowal,1,9.342301943198804e-05,1980 - 1985
haryana,1,9.342301943198804e-05,1980 - 1985
isparta,1,9.342301943198804e-05,1980 - 1985
montana,1,9.342301943198804e-05,1980 - 1985
bengalese,1,9.342301943198804e-05,1980 - 1985
united republic,1,9.342301943198804e-05,1980 - 1985
ecevit,1,9.342301943198804e-05,1980 - 1985
wheaton,1,9.342301943198804e-05,1980 - 1985
juan,1,9.342301943198804e-05,1980 - 1985
hegelian,1,9.342301943198804e-05,1980 - 1985
tolm,1,9.342301943198804e-05,1980 - 1985
the federal republic of germany,1,9.342301943198804e-05,1980 - 1985
san jose de la montana,1,9.342301943198804e-05,1980 - 1985
las vegas s mccarran,1,9.342301943198804e-05,1980 - 1985
fabian,1,9.342301943198804e-05,1980 - 1985
medina,1,9.342301943198804e-05,1980 - 1985
mexico  ,1,9.342301943198804e-05,1980 - 1985
laos,1,9.342301943198804e-05,1980 - 1985
soviet libyan,1,9.342301943198804e-05,1980 - 1985
bhajan,1,9.342301943198804e-05,1980 - 1985
northampton,1,9.342301943198804e-05,1980 - 1985
singh longowal  spoke,1,9.342301943198804e-05,1980 - 1985
satin,1,9.342301943198804e-05,1980 - 1985
african  asian,1,9.342301943198804e-05,1980 - 1985
sephardim,1,9.342301943198804e-05,1980 - 1985
masada,1,9.342301943198804e-05,1980 - 1985
galveston,1,9.342301943198804e-05,1980 - 1985
gandhian,1,9.342301943198804e-05,1980 - 1985
catalonia,1,9.342301943198804e-05,1980 - 1985
symposia,1,9.342301943198804e-05,1980 - 1985
palm beach,1,9.342301943198804e-05,1980 - 1985
fakhani,1,9.342301943198804e-05,1980 - 1985
renteria,1,9.342301943198804e-05,1980 - 1985
bulawayo,1,9.342301943198804e-05,1980 - 1985
sardinia,1,9.342301943198804e-05,1980 - 1985
st  james s square,1,9.342301943198804e-05,1980 - 1985
rorist,1,9.342301943198804e-05,1980 - 1985
andalusian,1,9.342301943198804e-05,1980 - 1985
between soviet union,1,9.342301943198804e-05,1980 - 1985
new hampshire,1,9.342301943198804e-05,1980 - 1985
the united states of america,1,9.342301943198804e-05,1980 - 1985
agopian,1,9.342301943198804e-05,1980 - 1985
the united states court,1,9.342301943198804e-05,1980 - 1985
malatya,1,9.342301943198804e-05,1980 - 1985
princeton,1,9.342301943198804e-05,1980 - 1985
recent united states,1,9.342301943198804e-05,1980 - 1985
hendaye,1,9.342301943198804e-05,1980 - 1985
soviet  east german,1,9.342301943198804e-05,1980 - 1985
grasse,1,9.342301943198804e-05,1980 - 1985
basra,1,9.342301943198804e-05,1980 - 1985
guernica,1,9.342301943198804e-05,1980 - 1985
katangan,1,9.342301943198804e-05,1980 - 1985
abadan,1,9.342301943198804e-05,1980 - 1985
albania,1,9.342301943198804e-05,1980 - 1985
l israel,1,9.342301943198804e-05,1980 - 1985
los alamos,1,9.342301943198804e-05,1980 - 1985
maseru,1,9.342301943198804e-05,1980 - 1985
md   one,1,9.342301943198804e-05,1980 - 1985
loewe,1,9.342301943198804e-05,1980 - 1985
mass   feb,1,9.342301943198804e-05,1980 - 1985
harmonizaton,1,9.342301943198804e-05,1980 - 1985
the united states  europe,1,9.342301943198804e-05,1980 - 1985
opec,1,9.342301943198804e-05,1980 - 1985
yasuhiro,1,9.342301943198804e-05,1980 - 1985
non muslim,1,9.342301943198804e-05,1980 - 1985
honduras  soviet,1,9.342301943198804e-05,1980 - 1985
astoria,1,9.342301943198804e-05,1980 - 1985
retiro,1,9.342301943198804e-05,1980 - 1985
deadpan,1,9.342301943198804e-05,1980 - 1985
celanese,1,9.342301943198804e-05,1980 - 1985
serbia,1,9.342301943198804e-05,1980 - 1985
arlington,1,9.342301943198804e-05,1980 - 1985
albigensian,1,9.342301943198804e-05,1980 - 1985
the irish republic   ireland,1,9.342301943198804e-05,1980 - 1985
sana,1,9.342301943198804e-05,1980 - 1985
yugoslav american,1,9.342301943198804e-05,1980 - 1985
vizcaya province,1,9.342301943198804e-05,1980 - 1985
non  jewish,1,9.342301943198804e-05,1980 - 1985
kalandia,1,9.342301943198804e-05,1980 - 1985
norfolk,1,9.342301943198804e-05,1980 - 1985
west beirut  ,1,9.342301943198804e-05,1980 - 1985
columbus,1,9.342301943198804e-05,1980 - 1985
san mateo,1,9.342301943198804e-05,1980 - 1985
taif,1,9.342301943198804e-05,1980 - 1985
nicosia,1,9.342301943198804e-05,1980 - 1985
marseille,1,9.342301943198804e-05,1980 - 1985
lake varna,1,9.342301943198804e-05,1980 - 1985
videla,1,9.342301943198804e-05,1980 - 1985
the united states naval academy,1,9.342301943198804e-05,1980 - 1985
larimer county,1,9.342301943198804e-05,1980 - 1985
a french,1,9.342301943198804e-05,1980 - 1985
cabinda,1,9.342301943198804e-05,1980 - 1985
iberian,1,9.342301943198804e-05,1980 - 1985
quotidien,1,9.342301943198804e-05,1980 - 1985
aleksandr,1,9.342301943198804e-05,1980 - 1985
cevdet,1,9.342301943198804e-05,1980 - 1985
the west germany,1,9.342301943198804e-05,1980 - 1985
falaka,1,9.342301943198804e-05,1980 - 1985
new york city s st  patrick,1,9.342301943198804e-05,1980 - 1985
south africa  namibia,1,9.342301943198804e-05,1980 - 1985
southern african,1,9.342301943198804e-05,1980 - 1985
granma,1,9.342301943198804e-05,1980 - 1985
southwest asian,1,9.342301943198804e-05,1980 - 1985
kocaeli province,1,9.342301943198804e-05,1980 - 1985
ma,1,9.342301943198804e-05,1980 - 1985
ankara,1,9.342301943198804e-05,1980 - 1985
kandira,1,9.342301943198804e-05,1980 - 1985
santa singh,1,9.342301943198804e-05,1980 - 1985
el salvador  ,1,9.342301943198804e-05,1980 - 1985
capital city,1,9.342301943198804e-05,1980 - 1985
sadr,1,9.342301943198804e-05,1980 - 1985
calabria,1,9.342301943198804e-05,1980 - 1985
singh tohra,1,9.342301943198804e-05,1980 - 1985
ferrari,1,9.342301943198804e-05,1980 - 1985
zoltan,1,9.342301943198804e-05,1980 - 1985
khalistan,1,9.342301943198804e-05,1980 - 1985
western germany,1,9.342301943198804e-05,1980 - 1985
st  paul,1,9.342301943198804e-05,1980 - 1985
minneapolis,1,9.342301943198804e-05,1980 - 1985
baltimore,1,9.342301943198804e-05,1980 - 1985
central africa,1,9.342301943198804e-05,1980 - 1985
eurpean,1,9.342301943198804e-05,1980 - 1985
catalan,1,9.342301943198804e-05,1980 - 1985
west virginia,1,9.342301943198804e-05,1980 - 1985
hassan,1,9.342301943198804e-05,1980 - 1985
swazi,1,9.342301943198804e-05,1980 - 1985
settling west bank,1,9.342301943198804e-05,1980 - 1985
rome city,1,9.342301943198804e-05,1980 - 1985
