place,count,count_normalized,label
North Africa,7,0.0006957558890766326,1986 - 1990
Sandinista,6,0.0005963621906371136,1986 - 1990
West Beirut,6,0.0005963621906371136,1986 - 1990
Minnesota,6,0.0005963621906371136,1986 - 1990
Finland,6,0.0005963621906371136,1986 - 1990
Maine,6,0.0005963621906371136,1986 - 1990
Thailand,6,0.0005963621906371136,1986 - 1990
Zionism,6,0.0005963621906371136,1986 - 1990
Bolivia,6,0.0005963621906371136,1986 - 1990
Rhode Island,6,0.0005963621906371136,1986 - 1990
North Korean,6,0.0005963621906371136,1986 - 1990
Massachusetts,6,0.0005963621906371136,1986 - 1990
The United Kingdom,6,0.0005963621906371136,1986 - 1990
Venice,6,0.0005963621906371136,1986 - 1990
Calif   ,6,0.0005963621906371136,1986 - 1990
East West,6,0.0005963621906371136,1986 - 1990
San Diego,6,0.0005963621906371136,1986 - 1990
Hawaii,6,0.0005963621906371136,1986 - 1990
Kenya,5,0.0004969684921975947,1986 - 1990
Manila,5,0.0004969684921975947,1986 - 1990
Hebrew,5,0.0004969684921975947,1986 - 1990
Dallas,5,0.0004969684921975947,1986 - 1990
Cologne,5,0.0004969684921975947,1986 - 1990
Polish,5,0.0004969684921975947,1986 - 1990
Seoul,5,0.0004969684921975947,1986 - 1990
Latin,5,0.0004969684921975947,1986 - 1990
Cambodia,5,0.0004969684921975947,1986 - 1990
Brooklyn,5,0.0004969684921975947,1986 - 1990
New Zealand,5,0.0004969684921975947,1986 - 1990
Somalia,5,0.0004969684921975947,1986 - 1990
Nablus,5,0.0004969684921975947,1986 - 1990
Iowa,5,0.0004969684921975947,1986 - 1990
Jean,5,0.0004969684921975947,1986 - 1990
Arizona,5,0.0004969684921975947,1986 - 1990
Australia,5,0.0004969684921975947,1986 - 1990
Venezuela,5,0.0004969684921975947,1986 - 1990
Brazil,5,0.0004969684921975947,1986 - 1990
Doesn,5,0.0004969684921975947,1986 - 1990
Meese,5,0.0004969684921975947,1986 - 1990
Dublin,5,0.0004969684921975947,1986 - 1990
Norfolk,4,0.00039757479375807575,1986 - 1990
Guatemala,4,0.00039757479375807575,1986 - 1990
Sri Lanka,4,0.00039757479375807575,1986 - 1990
Va,4,0.00039757479375807575,1986 - 1990
Ethiopia,4,0.00039757479375807575,1986 - 1990
Norway,4,0.00039757479375807575,1986 - 1990
Arlington,4,0.00039757479375807575,1986 - 1990
San Sebastian,4,0.00039757479375807575,1986 - 1990
Sudanese,4,0.00039757479375807575,1986 - 1990
Omaha,4,0.00039757479375807575,1986 - 1990
Houston,4,0.00039757479375807575,1986 - 1990
Maryland,4,0.00039757479375807575,1986 - 1990
Virginia,4,0.00039757479375807575,1986 - 1990
San Salvador,4,0.00039757479375807575,1986 - 1990
North Koreans,4,0.00039757479375807575,1986 - 1990
Uganda,4,0.00039757479375807575,1986 - 1990
South Asian,4,0.00039757479375807575,1986 - 1990
West Africa,4,0.00039757479375807575,1986 - 1990
South West Africa,4,0.00039757479375807575,1986 - 1990
Southeast Asian,4,0.00039757479375807575,1986 - 1990
Kurdish,4,0.00039757479375807575,1986 - 1990
Boycott,4,0.00039757479375807575,1986 - 1990
Naples,4,0.00039757479375807575,1986 - 1990
Beije,4,0.00039757479375807575,1986 - 1990
Chile,4,0.00039757479375807575,1986 - 1990
South American,4,0.00039757479375807575,1986 - 1990
Ohio,4,0.00039757479375807575,1986 - 1990
Louisiana,4,0.00039757479375807575,1986 - 1990
Nazi Germany,4,0.00039757479375807575,1986 - 1990
Barcelona,4,0.00039757479375807575,1986 - 1990
Chad,4,0.00039757479375807575,1986 - 1990
The Irish Republic,4,0.00039757479375807575,1986 - 1990
North American,4,0.00039757479375807575,1986 - 1990
Sudan,4,0.00039757479375807575,1986 - 1990
Dimona,3,0.0002981810953185568,1986 - 1990
Nashville,3,0.0002981810953185568,1986 - 1990
Arkansas,3,0.0002981810953185568,1986 - 1990
Oklahoma,3,0.0002981810953185568,1986 - 1990
Hizbullah,3,0.0002981810953185568,1986 - 1990
Mogadishu,3,0.0002981810953185568,1986 - 1990
Soviet Jewish,3,0.0002981810953185568,1986 - 1990
Czech,3,0.0002981810953185568,1986 - 1990
New Delhi,3,0.0002981810953185568,1986 - 1990
Amsterdam,3,0.0002981810953185568,1986 - 1990
Eastern European,3,0.0002981810953185568,1986 - 1990
East European,3,0.0002981810953185568,1986 - 1990
Rican,3,0.0002981810953185568,1986 - 1990
Soviet American,3,0.0002981810953185568,1986 - 1990
La,3,0.0002981810953185568,1986 - 1990
Argentina,3,0.0002981810953185568,1986 - 1990
Kansas City,3,0.0002981810953185568,1986 - 1990
Pyongyang,3,0.0002981810953185568,1986 - 1990
Nuremberg,3,0.0002981810953185568,1986 - 1990
Michigan,3,0.0002981810953185568,1986 - 1990
Berkeley,3,0.0002981810953185568,1986 - 1990
Hong Kong,3,0.0002981810953185568,1986 - 1990
Ottawa,3,0.0002981810953185568,1986 - 1990
Costa Rica,3,0.0002981810953185568,1986 - 1990
The United States  ,3,0.0002981810953185568,1986 - 1990
Singh,3,0.0002981810953185568,1986 - 1990
Md   ,3,0.0002981810953185568,1986 - 1990
Anglican,3,0.0002981810953185568,1986 - 1990
Nicosia,3,0.0002981810953185568,1986 - 1990
The Dominican Republic,3,0.0002981810953185568,1986 - 1990
Milan,3,0.0002981810953185568,1986 - 1990
Athens,3,0.0002981810953185568,1986 - 1990
Viet,3,0.0002981810953185568,1986 - 1990
Gazan,3,0.0002981810953185568,1986 - 1990
Managua,3,0.0002981810953185568,1986 - 1990
Saudi Arabia S,3,0.0002981810953185568,1986 - 1990
The Soviet Union  ,3,0.0002981810953185568,1986 - 1990
Namibia,3,0.0002981810953185568,1986 - 1990
Harden,2,0.00019878739687903787,1986 - 1990
Missouri,2,0.00019878739687903787,1986 - 1990
Latin Americans,2,0.00019878739687903787,1986 - 1990
West Virginia,2,0.00019878739687903787,1986 - 1990
The Soviet Union S,2,0.00019878739687903787,1986 - 1990
Oregon,2,0.00019878739687903787,1986 - 1990
Baltimore,2,0.00019878739687903787,1986 - 1990
Western Europeans,2,0.00019878739687903787,1986 - 1990
Alexandria,2,0.00019878739687903787,1986 - 1990
Baton Rouge,2,0.00019878739687903787,1986 - 1990
Lithuania,2,0.00019878739687903787,1986 - 1990
East Jerusalem,2,0.00019878739687903787,1986 - 1990
Sunni,2,0.00019878739687903787,1986 - 1990
Kentucky,2,0.00019878739687903787,1986 - 1990
Philadelphia,2,0.00019878739687903787,1986 - 1990
Conn,2,0.00019878739687903787,1986 - 1990
Ruhollah,2,0.00019878739687903787,1986 - 1990
Renteria,2,0.00019878739687903787,1986 - 1990
Hamburg,2,0.00019878739687903787,1986 - 1990
East Germans,2,0.00019878739687903787,1986 - 1990
Khouli,2,0.00019878739687903787,1986 - 1990
Idaho,2,0.00019878739687903787,1986 - 1990
Britian,2,0.00019878739687903787,1986 - 1990
Andean,2,0.00019878739687903787,1986 - 1990
Alabama,2,0.00019878739687903787,1986 - 1990
Rhodesia,2,0.00019878739687903787,1986 - 1990
Vitoria,2,0.00019878739687903787,1986 - 1990
New Mexico,2,0.00019878739687903787,1986 - 1990
Larnaca,2,0.00019878739687903787,1986 - 1990
Belgrade,2,0.00019878739687903787,1986 - 1990
Pro Iranian Muslim,2,0.00019878739687903787,1986 - 1990
Zimbabwe,2,0.00019878739687903787,1986 - 1990
South Koreans,2,0.00019878739687903787,1986 - 1990
Dutch,2,0.00019878739687903787,1986 - 1990
Denmark,2,0.00019878739687903787,1986 - 1990
Jacksonville,2,0.00019878739687903787,1986 - 1990
Anti American,2,0.00019878739687903787,1986 - 1990
Riyadh,2,0.00019878739687903787,1986 - 1990
Corsican,2,0.00019878739687903787,1986 - 1990
Hiroshima,2,0.00019878739687903787,1986 - 1990
Ankara  Turkey,2,0.00019878739687903787,1986 - 1990
San Bernardino,2,0.00019878739687903787,1986 - 1990
Kennebunkport,2,0.00019878739687903787,1986 - 1990
Philippines,2,0.00019878739687903787,1986 - 1990
Hama,2,0.00019878739687903787,1986 - 1990
Anomaly,2,0.00019878739687903787,1986 - 1990
Non European,2,0.00019878739687903787,1986 - 1990
Zambia,2,0.00019878739687903787,1986 - 1990
Wisconsin,2,0.00019878739687903787,1986 - 1990
Milwaukee,2,0.00019878739687903787,1986 - 1990
The Republic Of Ireland,2,0.00019878739687903787,1986 - 1990
Torrejon,2,0.00019878739687903787,1986 - 1990
The United Arab Emirates,2,0.00019878739687903787,1986 - 1990
Greek American,2,0.00019878739687903787,1986 - 1990
Qatar,2,0.00019878739687903787,1986 - 1990
Tucson,2,0.00019878739687903787,1986 - 1990
Ecuador,2,0.00019878739687903787,1986 - 1990
Tampa,2,0.00019878739687903787,1986 - 1990
Angola,2,0.00019878739687903787,1986 - 1990
Zurich,2,0.00019878739687903787,1986 - 1990
Haifa,2,0.00019878739687903787,1986 - 1990
Cambridge,2,0.00019878739687903787,1986 - 1990
Albany,2,0.00019878739687903787,1986 - 1990
New Hampshire,2,0.00019878739687903787,1986 - 1990
Delaware,2,0.00019878739687903787,1986 - 1990
Tel Aviv Beach,2,0.00019878739687903787,1986 - 1990
Asean,2,0.00019878739687903787,1986 - 1990
Conn   ,2,0.00019878739687903787,1986 - 1990
Orlando,2,0.00019878739687903787,1986 - 1990
Hindu,2,0.00019878739687903787,1986 - 1990
Singapore,2,0.00019878739687903787,1986 - 1990
Pro Syrian,2,0.00019878739687903787,1986 - 1990
Khalistan,2,0.00019878739687903787,1986 - 1990
Khuzistan,2,0.00019878739687903787,1986 - 1990
Bangkok,2,0.00019878739687903787,1986 - 1990
Charlotte,2,0.00019878739687903787,1986 - 1990
Md  Earlier,2,0.00019878739687903787,1986 - 1990
Beverly Hills,2,0.00019878739687903787,1986 - 1990
Los Angeles Times,2,0.00019878739687903787,1986 - 1990
Nigeria,2,0.00019878739687903787,1986 - 1990
Kurd,2,0.00019878739687903787,1986 - 1990
Roman,2,0.00019878739687903787,1986 - 1990
Sean,2,0.00019878739687903787,1986 - 1990
Medina,1,9.939369843951894e-05,1986 - 1990
Angican,1,9.939369843951894e-05,1986 - 1990
Symbionese,1,9.939369843951894e-05,1986 - 1990
Gonewrong,1,9.939369843951894e-05,1986 - 1990
Dresden,1,9.939369843951894e-05,1986 - 1990
Venetian,1,9.939369843951894e-05,1986 - 1990
Stuttgart,1,9.939369843951894e-05,1986 - 1990
Aeli,1,9.939369843951894e-05,1986 - 1990
Bavaria,1,9.939369843951894e-05,1986 - 1990
Oman,1,9.939369843951894e-05,1986 - 1990
Magi,1,9.939369843951894e-05,1986 - 1990
Kafr,1,9.939369843951894e-05,1986 - 1990
Heston,1,9.939369843951894e-05,1986 - 1990
Mediterranean Beach,1,9.939369843951894e-05,1986 - 1990
Mexico City,1,9.939369843951894e-05,1986 - 1990
Nizzanim,1,9.939369843951894e-05,1986 - 1990
The Soviet Union  South Yemen,1,9.939369843951894e-05,1986 - 1990
Enrollment,1,9.939369843951894e-05,1986 - 1990
Semiologist,1,9.939369843951894e-05,1986 - 1990
Beeville,1,9.939369843951894e-05,1986 - 1990
Palo Alto  ,1,9.939369843951894e-05,1986 - 1990
New Germany,1,9.939369843951894e-05,1986 - 1990
A United States Coast Guard,1,9.939369843951894e-05,1986 - 1990
Vietcong,1,9.939369843951894e-05,1986 - 1990
Appleton,1,9.939369843951894e-05,1986 - 1990
Ussr,1,9.939369843951894e-05,1986 - 1990
Croatia,1,9.939369843951894e-05,1986 - 1990
Ankara  ,1,9.939369843951894e-05,1986 - 1990
Burma,1,9.939369843951894e-05,1986 - 1990
Mich,1,9.939369843951894e-05,1986 - 1990
Canterbury,1,9.939369843951894e-05,1986 - 1990
Alaskan,1,9.939369843951894e-05,1986 - 1990
Stasi,1,9.939369843951894e-05,1986 - 1990
Jammu,1,9.939369843951894e-05,1986 - 1990
East Orange,1,9.939369843951894e-05,1986 - 1990
South Africa  Namibia,1,9.939369843951894e-05,1986 - 1990
More United Europe,1,9.939369843951894e-05,1986 - 1990
The United Arab,1,9.939369843951894e-05,1986 - 1990
Forefront,1,9.939369843951894e-05,1986 - 1990
Nagasaki,1,9.939369843951894e-05,1986 - 1990
Pro Turkish,1,9.939369843951894e-05,1986 - 1990
Union County,1,9.939369843951894e-05,1986 - 1990
Essex County,1,9.939369843951894e-05,1986 - 1990
Saudia Arabia,1,9.939369843951894e-05,1986 - 1990
Jackson,1,9.939369843951894e-05,1986 - 1990
Geese,1,9.939369843951894e-05,1986 - 1990
Lexington,1,9.939369843951894e-05,1986 - 1990
South Indian,1,9.939369843951894e-05,1986 - 1990
Sinhalese,1,9.939369843951894e-05,1986 - 1990
Buddhist,1,9.939369843951894e-05,1986 - 1990
Tung,1,9.939369843951894e-05,1986 - 1990
Tunisia  Hakam,1,9.939369843951894e-05,1986 - 1990
No South African,1,9.939369843951894e-05,1986 - 1990
Pomona,1,9.939369843951894e-05,1986 - 1990
Orange County,1,9.939369843951894e-05,1986 - 1990
Bastille,1,9.939369843951894e-05,1986 - 1990
Ku,1,9.939369843951894e-05,1986 - 1990
Nirvana,1,9.939369843951894e-05,1986 - 1990
The Ivory Coast,1,9.939369843951894e-05,1986 - 1990
The United States Air,1,9.939369843951894e-05,1986 - 1990
Mabokela,1,9.939369843951894e-05,1986 - 1990
Senegalese,1,9.939369843951894e-05,1986 - 1990
Napthali,1,9.939369843951894e-05,1986 - 1990
S European,1,9.939369843951894e-05,1986 - 1990
Kibya,1,9.939369843951894e-05,1986 - 1990
Moyne,1,9.939369843951894e-05,1986 - 1990
Syrian Arab,1,9.939369843951894e-05,1986 - 1990
Mannheim,1,9.939369843951894e-05,1986 - 1990
Mozambican,1,9.939369843951894e-05,1986 - 1990
Beira,1,9.939369843951894e-05,1986 - 1990
Tanzania,1,9.939369843951894e-05,1986 - 1990
Ecuadorean,1,9.939369843951894e-05,1986 - 1990
Nadam,1,9.939369843951894e-05,1986 - 1990
Ashdod Beach,1,9.939369843951894e-05,1986 - 1990
West African,1,9.939369843951894e-05,1986 - 1990
West Germnay,1,9.939369843951894e-05,1986 - 1990
Abidjan,1,9.939369843951894e-05,1986 - 1990
Ivory Coast,1,9.939369843951894e-05,1986 - 1990
New York  Feb,1,9.939369843951894e-05,1986 - 1990
Kolodziejczyk,1,9.939369843951894e-05,1986 - 1990
Jackson Heights,1,9.939369843951894e-05,1986 - 1990
Bergenfield,1,9.939369843951894e-05,1986 - 1990
Los Altos,1,9.939369843951894e-05,1986 - 1990
Douba,1,9.939369843951894e-05,1986 - 1990
South Orange  ,1,9.939369843951894e-05,1986 - 1990
Equatorial City,1,9.939369843951894e-05,1986 - 1990
Lesbian,1,9.939369843951894e-05,1986 - 1990
Hispanic,1,9.939369843951894e-05,1986 - 1990
Zeevi,1,9.939369843951894e-05,1986 - 1990
North Americans,1,9.939369843951894e-05,1986 - 1990
Kuala Lumpur,1,9.939369843951894e-05,1986 - 1990
St  Louis County  Mo,1,9.939369843951894e-05,1986 - 1990
South East Asian,1,9.939369843951894e-05,1986 - 1990
The United States  Canada,1,9.939369843951894e-05,1986 - 1990
United Arab,1,9.939369843951894e-05,1986 - 1990
South Africa S    Million,1,9.939369843951894e-05,1986 - 1990
The Hague  European Community,1,9.939369843951894e-05,1986 - 1990
El Salvador S,1,9.939369843951894e-05,1986 - 1990
Arguemedo,1,9.939369843951894e-05,1986 - 1990
West Hartford,1,9.939369843951894e-05,1986 - 1990
Fairfield,1,9.939369843951894e-05,1986 - 1990
Ukraine,1,9.939369843951894e-05,1986 - 1990
Shia,1,9.939369843951894e-05,1986 - 1990
S Democratic Republic,1,9.939369843951894e-05,1986 - 1990
Cali,1,9.939369843951894e-05,1986 - 1990
St  James  Yards,1,9.939369843951894e-05,1986 - 1990
Ico,1,9.939369843951894e-05,1986 - 1990
Santa Barbara,1,9.939369843951894e-05,1986 - 1990
Egyptian American,1,9.939369843951894e-05,1986 - 1990
Seville,1,9.939369843951894e-05,1986 - 1990
Uconn,1,9.939369843951894e-05,1986 - 1990
Strasbourg,1,9.939369843951894e-05,1986 - 1990
Zeitung,1,9.939369843951894e-05,1986 - 1990
Quebec,1,9.939369843951894e-05,1986 - 1990
Mauritania,1,9.939369843951894e-05,1986 - 1990
New Orleans,1,9.939369843951894e-05,1986 - 1990
Inter City,1,9.939369843951894e-05,1986 - 1990
Cartesian,1,9.939369843951894e-05,1986 - 1990
Kreuzberg,1,9.939369843951894e-05,1986 - 1990
Juan,1,9.939369843951894e-05,1986 - 1990
Shiite Muslim,1,9.939369843951894e-05,1986 - 1990
Overridden,1,9.939369843951894e-05,1986 - 1990
Mexico City  Street,1,9.939369843951894e-05,1986 - 1990
Malian,1,9.939369843951894e-05,1986 - 1990
Chukaku,1,9.939369843951894e-05,1986 - 1990
Dove,1,9.939369843951894e-05,1986 - 1990
Burlington County,1,9.939369843951894e-05,1986 - 1990
Monmouth County,1,9.939369843951894e-05,1986 - 1990
Persia,1,9.939369843951894e-05,1986 - 1990
Roman Catholic,1,9.939369843951894e-05,1986 - 1990
Yuri Andropov,1,9.939369843951894e-05,1986 - 1990
Karlsruhe,1,9.939369843951894e-05,1986 - 1990
Wiesbaden,1,9.939369843951894e-05,1986 - 1990
The Ayatollah Khomeini S,1,9.939369843951894e-05,1986 - 1990
Fiumcino,1,9.939369843951894e-05,1986 - 1990
Frenchwoman,1,9.939369843951894e-05,1986 - 1990
Georgia,1,9.939369843951894e-05,1986 - 1990
South Lebanon,1,9.939369843951894e-05,1986 - 1990
Mich   ,1,9.939369843951894e-05,1986 - 1990
Basra,1,9.939369843951894e-05,1986 - 1990
Bronx,1,9.939369843951894e-05,1986 - 1990
Mailan,1,9.939369843951894e-05,1986 - 1990
Madison County,1,9.939369843951894e-05,1986 - 1990
Liberia,1,9.939369843951894e-05,1986 - 1990
Sarajevo,1,9.939369843951894e-05,1986 - 1990
Peoria,1,9.939369843951894e-05,1986 - 1990
Velayati,1,9.939369843951894e-05,1986 - 1990
Sanclibya,1,9.939369843951894e-05,1986 - 1990
Laos,1,9.939369843951894e-05,1986 - 1990
Botswana,1,9.939369843951894e-05,1986 - 1990
Ridgefield,1,9.939369843951894e-05,1986 - 1990
Santa Monica,1,9.939369843951894e-05,1986 - 1990
Aristogiton,1,9.939369843951894e-05,1986 - 1990
Jael,1,9.939369843951894e-05,1986 - 1990
Edwardsville,1,9.939369843951894e-05,1986 - 1990
Mecca  Saudi Arabia,1,9.939369843951894e-05,1986 - 1990
Non Saudi,1,9.939369843951894e-05,1986 - 1990
Eastern Province,1,9.939369843951894e-05,1986 - 1990
Sunni Muslims,1,9.939369843951894e-05,1986 - 1990
El,1,9.939369843951894e-05,1986 - 1990
San Miguel De,1,9.939369843951894e-05,1986 - 1990
Santa Ana,1,9.939369843951894e-05,1986 - 1990
No North Korean,1,9.939369843951894e-05,1986 - 1990
White South African,1,9.939369843951894e-05,1986 - 1990
Gc,1,9.939369843951894e-05,1986 - 1990
Maza,1,9.939369843951894e-05,1986 - 1990
Nazi African,1,9.939369843951894e-05,1986 - 1990
The United States P L O  Dialogue,1,9.939369843951894e-05,1986 - 1990
Nunn,1,9.939369843951894e-05,1986 - 1990
Houston City,1,9.939369843951894e-05,1986 - 1990
Mass   Feb,1,9.939369843951894e-05,1986 - 1990
San Miguel,1,9.939369843951894e-05,1986 - 1990
Nepal,1,9.939369843951894e-05,1986 - 1990
Johannesburg,1,9.939369843951894e-05,1986 - 1990
