place,count,count_normalized,label
Gaza,100,0.003331889514543698,2006 - 2010
Italy,99,0.0032985706193982608,2006 - 2010
Libya,94,0.0031319761436710758,2006 - 2010
Milwaukee,91,0.0030320194582347647,2006 - 2010
Arabic,90,0.0029987005630893277,2006 - 2010
Jew,89,0.002965381667943891,2006 - 2010
Baghdad,88,0.002932062772798454,2006 - 2010
Madrid,87,0.002898743877653017,2006 - 2010
Arizona,86,0.00286542498250758,2006 - 2010
Ohio,84,0.002798787192216706,2006 - 2010
Mexico,83,0.002765468297071269,2006 - 2010
Colorado,82,0.002732149401925832,2006 - 2010
Scotland,82,0.002732149401925832,2006 - 2010
Algeria,78,0.002598873821344084,2006 - 2010
Denver,77,0.002565554926198647,2006 - 2010
Boston,76,0.00253223603105321,2006 - 2010
New Delhi,74,0.002465598240762336,2006 - 2010
Africa,74,0.002465598240762336,2006 - 2010
Minnesota,73,0.0024322793456168995,2006 - 2010
Atlanta,72,0.0023989604504714625,2006 - 2010
South Carolina,72,0.0023989604504714625,2006 - 2010
Kenya,66,0.0021990470795988405,2006 - 2010
Colombia,66,0.0021990470795988405,2006 - 2010
Kabul,65,0.0021657281844534035,2006 - 2010
Paris,65,0.0021657281844534035,2006 - 2010
Doesn,64,0.0021324092893079665,2006 - 2010
Brooklyn,64,0.0021324092893079665,2006 - 2010
North Carolina,62,0.0020657714990170925,2006 - 2010
Jerusalem,62,0.0020657714990170925,2006 - 2010
Fla,62,0.0020657714990170925,2006 - 2010
Minneapolis,60,0.0019991337087262185,2006 - 2010
Georgia,60,0.0019991337087262185,2006 - 2010
Michigan,59,0.0019658148135807815,2006 - 2010
England,58,0.0019324959184353447,2006 - 2010
The West Bank,58,0.0019324959184353447,2006 - 2010
Sean,57,0.0018991770232899077,2006 - 2010
Moscow,56,0.0018658581281444707,2006 - 2010
Missouri,55,0.0018325392329990337,2006 - 2010
Massachusetts,55,0.0018325392329990337,2006 - 2010
Vietnam,55,0.0018325392329990337,2006 - 2010
Dallas,55,0.0018325392329990337,2006 - 2010
Morocco,54,0.0017992203378535967,2006 - 2010
Dubai,54,0.0017992203378535967,2006 - 2010
Sunni,53,0.00176590144270816,2006 - 2010
Amsterdam,53,0.00176590144270816,2006 - 2010
South Korea,51,0.001699263652417286,2006 - 2010
Calif,49,0.0016326258621264119,2006 - 2010
Iowa,49,0.0016326258621264119,2006 - 2010
Tanzania,47,0.0015659880718355379,2006 - 2010
Switzerland,47,0.0015659880718355379,2006 - 2010
Turkey,46,0.0015326691766901009,2006 - 2010
The United Kingdom,46,0.0015326691766901009,2006 - 2010
Utah,45,0.0014993502815446639,2006 - 2010
Toronto,43,0.00143271249125379,2006 - 2010
Berlin,43,0.00143271249125379,2006 - 2010
Chechnya,43,0.00143271249125379,2006 - 2010
North Korean,42,0.001399393596108353,2006 - 2010
Jakarta,40,0.001332755805817479,2006 - 2010
Palestine,40,0.001332755805817479,2006 - 2010
Maine,40,0.001332755805817479,2006 - 2010
Connecticut,40,0.001332755805817479,2006 - 2010
San Francisco,39,0.001299436910672042,2006 - 2010
North African,39,0.001299436910672042,2006 - 2010
Cairo,39,0.001299436910672042,2006 - 2010
Dutch,39,0.001299436910672042,2006 - 2010
Tampa,39,0.001299436910672042,2006 - 2010
Asia,39,0.001299436910672042,2006 - 2010
Ireland,38,0.001266118015526605,2006 - 2010
West Bank,38,0.001266118015526605,2006 - 2010
Venezuela,38,0.001266118015526605,2006 - 2010
Conn   ,38,0.001266118015526605,2006 - 2010
Korea,38,0.001266118015526605,2006 - 2010
Ethiopia,38,0.001266118015526605,2006 - 2010
English,38,0.001266118015526605,2006 - 2010
Rome,37,0.001232799120381168,2006 - 2010
South Africa,37,0.001232799120381168,2006 - 2010
Bronx,36,0.0011994802252357313,2006 - 2010
Kansas,36,0.0011994802252357313,2006 - 2010
North Africa,36,0.0011994802252357313,2006 - 2010
Lockerbie,36,0.0011994802252357313,2006 - 2010
Nevada,36,0.0011994802252357313,2006 - 2010
Shiite,36,0.0011994802252357313,2006 - 2010
Darfur,35,0.0011661613300902943,2006 - 2010
Nazi,35,0.0011661613300902943,2006 - 2010
Calif   ,35,0.0011661613300902943,2006 - 2010
Sudan,35,0.0011661613300902943,2006 - 2010
Indiana,35,0.0011661613300902943,2006 - 2010
Malaysia,34,0.0011328424349448573,2006 - 2010
Sweden,33,0.0010995235397994203,2006 - 2010
Beije,33,0.0010995235397994203,2006 - 2010
North American,33,0.0010995235397994203,2006 - 2010
Pittsburgh,32,0.0010662046446539833,2006 - 2010
The United States Of America,32,0.0010662046446539833,2006 - 2010
Pyongyang,32,0.0010662046446539833,2006 - 2010
Kuwait,32,0.0010662046446539833,2006 - 2010
Denmark,32,0.0010662046446539833,2006 - 2010
Idaho,31,0.0010328857495085463,2006 - 2010
Communist,31,0.0010328857495085463,2006 - 2010
Netherlands,31,0.0010328857495085463,2006 - 2010
Chechen,31,0.0010328857495085463,2006 - 2010
Belgium,31,0.0010328857495085463,2006 - 2010
Najibullah Zazi,30,0.0009995668543631092,2006 - 2010
Oklahoma,30,0.0009995668543631092,2006 - 2010
East Africa,30,0.0009995668543631092,2006 - 2010
Christianity,30,0.0009995668543631092,2006 - 2010
Singh,29,0.0009662479592176724,2006 - 2010
Sudanese,29,0.0009662479592176724,2006 - 2010
Va,29,0.0009662479592176724,2006 - 2010
Tehran,29,0.0009662479592176724,2006 - 2010
Greece,29,0.0009662479592176724,2006 - 2010
Tel Aviv,28,0.0009329290640722353,2006 - 2010
Singapore,28,0.0009329290640722353,2006 - 2010
Alexandria,28,0.0009329290640722353,2006 - 2010
Northern Ireland,28,0.0009329290640722353,2006 - 2010
Catholic,27,0.0008996101689267983,2006 - 2010
Bosnia,27,0.0008996101689267983,2006 - 2010
South Asian,27,0.0008996101689267983,2006 - 2010
Houston,27,0.0008996101689267983,2006 - 2010
New Hampshire,27,0.0008996101689267983,2006 - 2010
The Gaza Strip,27,0.0008996101689267983,2006 - 2010
Oregon,27,0.0008996101689267983,2006 - 2010
Maryland,26,0.0008662912737813615,2006 - 2010
Tripoli,26,0.0008662912737813615,2006 - 2010
Kosovo,26,0.0008662912737813615,2006 - 2010
San Diego,26,0.0008662912737813615,2006 - 2010
Kentucky,26,0.0008662912737813615,2006 - 2010
Richmond,26,0.0008662912737813615,2006 - 2010
The United Arab Emirates,26,0.0008662912737813615,2006 - 2010
Tokyo,24,0.0007996534834904874,2006 - 2010
Kurdish,24,0.0007996534834904874,2006 - 2010
Thailand,24,0.0007996534834904874,2006 - 2010
Harrisburg,24,0.0007996534834904874,2006 - 2010
Brussels,24,0.0007996534834904874,2006 - 2010
Brazil,24,0.0007996534834904874,2006 - 2010
Alaska,24,0.0007996534834904874,2006 - 2010
New Orleans,24,0.0007996534834904874,2006 - 2010
New Mexico,23,0.0007663345883450504,2006 - 2010
Baltimore,23,0.0007663345883450504,2006 - 2010
Springfield,22,0.0007330156931996135,2006 - 2010
Birmingham,22,0.0007330156931996135,2006 - 2010
Bombay,22,0.0007330156931996135,2006 - 2010
Aden,22,0.0007330156931996135,2006 - 2010
West Virginia,22,0.0007330156931996135,2006 - 2010
Charleston,21,0.0006996967980541765,2006 - 2010
Karzai,21,0.0006996967980541765,2006 - 2010
Tennessee,21,0.0006996967980541765,2006 - 2010
Kandahar,21,0.0006996967980541765,2006 - 2010
Peru,21,0.0006996967980541765,2006 - 2010
Hamburg,21,0.0006996967980541765,2006 - 2010
Vermont,21,0.0006996967980541765,2006 - 2010
Amman,20,0.0006663779029087395,2006 - 2010
Milan,20,0.0006663779029087395,2006 - 2010
Tunisia,20,0.0006663779029087395,2006 - 2010
North Koreans,20,0.0006663779029087395,2006 - 2010
Alabama,20,0.0006663779029087395,2006 - 2010
Haiti,19,0.0006330590077633025,2006 - 2010
Latin American,19,0.0006330590077633025,2006 - 2010
Sri Lanka,19,0.0006330590077633025,2006 - 2010
South Korean,19,0.0006330590077633025,2006 - 2010
Wisconsin,19,0.0006330590077633025,2006 - 2010
Damascus,19,0.0006330590077633025,2006 - 2010
Geneva,18,0.0005997401126178656,2006 - 2010
Delaware,18,0.0005997401126178656,2006 - 2010
Md   ,18,0.0005997401126178656,2006 - 2010
Phoenix,18,0.0005997401126178656,2006 - 2010
Orlando,18,0.0005997401126178656,2006 - 2010
Mich   ,18,0.0005997401126178656,2006 - 2010
Salt Lake City,18,0.0005997401126178656,2006 - 2010
Sacramento,17,0.0005664212174724286,2006 - 2010
Montana,17,0.0005664212174724286,2006 - 2010
Chile,17,0.0005664212174724286,2006 - 2010
Marxist,17,0.0005664212174724286,2006 - 2010
Las Vegas,16,0.0005331023223269916,2006 - 2010
Xinjiang,16,0.0005331023223269916,2006 - 2010
Adham,16,0.0005331023223269916,2006 - 2010
Karachi,16,0.0005331023223269916,2006 - 2010
Norway,16,0.0005331023223269916,2006 - 2010
Arkansas,16,0.0005331023223269916,2006 - 2010
Poland,15,0.0004997834271815546,2006 - 2010
Albania,15,0.0004997834271815546,2006 - 2010
Riyadh,15,0.0004997834271815546,2006 - 2010
Qatar,15,0.0004997834271815546,2006 - 2010
Quran,15,0.0004997834271815546,2006 - 2010
Munich,15,0.0004997834271815546,2006 - 2010
Hawaii,15,0.0004997834271815546,2006 - 2010
Bridgeport,14,0.0004664645320361177,2006 - 2010
Ramallah,14,0.0004664645320361177,2006 - 2010
Arlington,14,0.0004664645320361177,2006 - 2010
Nebraska,14,0.0004664645320361177,2006 - 2010
Lancaster County,13,0.0004331456368906807,2006 - 2010
Hong Kong,13,0.0004331456368906807,2006 - 2010
Seoul,13,0.0004331456368906807,2006 - 2010
Austria,13,0.0004331456368906807,2006 - 2010
Sana,12,0.0003998267417452437,2006 - 2010
Mecca,12,0.0003998267417452437,2006 - 2010
East African,12,0.0003998267417452437,2006 - 2010
South African,12,0.0003998267417452437,2006 - 2010
Columbia,12,0.0003998267417452437,2006 - 2010
Stockholm,12,0.0003998267417452437,2006 - 2010
Camden,12,0.0003998267417452437,2006 - 2010
Toledo,12,0.0003998267417452437,2006 - 2010
Hispanic,12,0.0003998267417452437,2006 - 2010
Athens,12,0.0003998267417452437,2006 - 2010
Seattle,12,0.0003998267417452437,2006 - 2010
Viet,12,0.0003998267417452437,2006 - 2010
Ashfaq,12,0.0003998267417452437,2006 - 2010
Nazi Germany,12,0.0003998267417452437,2006 - 2010
Austin,12,0.0003998267417452437,2006 - 2010
San Antonio,11,0.00036650784659980677,2006 - 2010
Minn,11,0.00036650784659980677,2006 - 2010
Cambridge,11,0.00036650784659980677,2006 - 2010
Palin,11,0.00036650784659980677,2006 - 2010
Lesbian,11,0.00036650784659980677,2006 - 2010
Panama,11,0.00036650784659980677,2006 - 2010
Kansas City,11,0.00036650784659980677,2006 - 2010
Southeast Asian,11,0.00036650784659980677,2006 - 2010
Vienna,11,0.00036650784659980677,2006 - 2010
Romania,11,0.00036650784659980677,2006 - 2010
Polish,11,0.00036650784659980677,2006 - 2010
Mogadishu,11,0.00036650784659980677,2006 - 2010
Uganda,11,0.00036650784659980677,2006 - 2010
Namo,11,0.00036650784659980677,2006 - 2010
Argentina,11,0.00036650784659980677,2006 - 2010
Omaha,11,0.00036650784659980677,2006 - 2010
Albany,10,0.00033318895145436977,2006 - 2010
St  Louis,10,0.00033318895145436977,2006 - 2010
Basque,10,0.00033318895145436977,2006 - 2010
Rhode Island,10,0.00033318895145436977,2006 - 2010
Bonn,10,0.00033318895145436977,2006 - 2010
British Muslim,10,0.00033318895145436977,2006 - 2010
North West,10,0.00033318895145436977,2006 - 2010
The United States Court,10,0.00033318895145436977,2006 - 2010
Frankfurt,10,0.00033318895145436977,2006 - 2010
Ku,10,0.00033318895145436977,2006 - 2010
Hamdan,10,0.00033318895145436977,2006 - 2010
San Jose,10,0.00033318895145436977,2006 - 2010
Lima,10,0.00033318895145436977,2006 - 2010
Zionist,10,0.00033318895145436977,2006 - 2010
East Jerusalem,10,0.00033318895145436977,2006 - 2010
Hindu,10,0.00033318895145436977,2006 - 2010
Conn,10,0.00033318895145436977,2006 - 2010
Uk,10,0.00033318895145436977,2006 - 2010
Djibouti,10,0.00033318895145436977,2006 - 2010
Burma,10,0.00033318895145436977,2006 - 2010
Indian Muslims,10,0.00033318895145436977,2006 - 2010
Hassoun,10,0.00033318895145436977,2006 - 2010
Cincinnati,10,0.00033318895145436977,2006 - 2010
British Muslims,9,0.0002998700563089328,2006 - 2010
Nairobi,9,0.0002998700563089328,2006 - 2010
Havana,9,0.0002998700563089328,2006 - 2010
Nashville,9,0.0002998700563089328,2006 - 2010
Anti American,9,0.0002998700563089328,2006 - 2010
Hiroshima,9,0.0002998700563089328,2006 - 2010
South Jersey,9,0.0002998700563089328,2006 - 2010
Buddhist,9,0.0002998700563089328,2006 - 2010
Portugal,9,0.0002998700563089328,2006 - 2010
Puerto Rico,9,0.0002998700563089328,2006 - 2010
Baluchistan,9,0.0002998700563089328,2006 - 2010
Congo,9,0.0002998700563089328,2006 - 2010
Mo   ,9,0.0002998700563089328,2006 - 2010
Cherry Hill,9,0.0002998700563089328,2006 - 2010
Islamo,9,0.0002998700563089328,2006 - 2010
Czech,9,0.0002998700563089328,2006 - 2010
Quranic,9,0.0002998700563089328,2006 - 2010
Qureshi,9,0.0002998700563089328,2006 - 2010
Kurd,9,0.0002998700563089328,2006 - 2010
Khartoum,9,0.0002998700563089328,2006 - 2010
Cologne,9,0.0002998700563089328,2006 - 2010
Rwanda,9,0.0002998700563089328,2006 - 2010
Shanghai,9,0.0002998700563089328,2006 - 2010
Tibetan,9,0.0002998700563089328,2006 - 2010
Cozen,9,0.0002998700563089328,2006 - 2010
Eritrea,9,0.0002998700563089328,2006 - 2010
Cambodia,9,0.0002998700563089328,2006 - 2010
Ramsey County,8,0.0002665511611634958,2006 - 2010
Helmand Province,8,0.0002665511611634958,2006 - 2010
United Kingdom,8,0.0002665511611634958,2006 - 2010
Louisiana,8,0.0002665511611634958,2006 - 2010
Lexington,8,0.0002665511611634958,2006 - 2010
The United States  ,8,0.0002665511611634958,2006 - 2010
Bali,8,0.0002665511611634958,2006 - 2010
Non Muslim,8,0.0002665511611634958,2006 - 2010
A Pakistani American,8,0.0002665511611634958,2006 - 2010
Gaza Strip,8,0.0002665511611634958,2006 - 2010
West Point,8,0.0002665511611634958,2006 - 2010
Latin,8,0.0002665511611634958,2006 - 2010
Ottawa,8,0.0002665511611634958,2006 - 2010
Berkeley,8,0.0002665511611634958,2006 - 2010
Tunheim,8,0.0002665511611634958,2006 - 2010
Newark,8,0.0002665511611634958,2006 - 2010
Liverpool,7,0.00023323226601805884,2006 - 2010
Dagestan,7,0.00023323226601805884,2006 - 2010
El Salvador,7,0.00023323226601805884,2006 - 2010
Charlotte,7,0.00023323226601805884,2006 - 2010
Warsaw,7,0.00023323226601805884,2006 - 2010
Venice,7,0.00023323226601805884,2006 - 2010
Liberia,7,0.00023323226601805884,2006 - 2010
Jefferson City,7,0.00023323226601805884,2006 - 2010
Armenia,7,0.00023323226601805884,2006 - 2010
Miami Dade County,7,0.00023323226601805884,2006 - 2010
Waziristan,7,0.00023323226601805884,2006 - 2010
Ian,7,0.00023323226601805884,2006 - 2010
The United Arab,7,0.00023323226601805884,2006 - 2010
Serbia,7,0.00023323226601805884,2006 - 2010
Belfast,7,0.00023323226601805884,2006 - 2010
Ecuador,7,0.00023323226601805884,2006 - 2010
Conservative,7,0.00023323226601805884,2006 - 2010
Ukraine,7,0.00023323226601805884,2006 - 2010
Zimbabwe,7,0.00023323226601805884,2006 - 2010
Non Muslims,7,0.00023323226601805884,2006 - 2010
Fort,7,0.00023323226601805884,2006 - 2010
Mexico City,6,0.00019991337087262186,2006 - 2010
Delhi,6,0.00019991337087262186,2006 - 2010
Sydney,6,0.00019991337087262186,2006 - 2010
Pendleton,6,0.00019991337087262186,2006 - 2010
Han,6,0.00019991337087262186,2006 - 2010
Hanoi,6,0.00019991337087262186,2006 - 2010
Macedonia,6,0.00019991337087262186,2006 - 2010
Broward County,6,0.00019991337087262186,2006 - 2010
Marriott,6,0.00019991337087262186,2006 - 2010
Cleveland,6,0.00019991337087262186,2006 - 2010
Berkeley County,6,0.00019991337087262186,2006 - 2010
Hartford,6,0.00019991337087262186,2006 - 2010
Bangkok,6,0.00019991337087262186,2006 - 2010
Brien,6,0.00019991337087262186,2006 - 2010
Gujarat,6,0.00019991337087262186,2006 - 2010
Peoria,6,0.00019991337087262186,2006 - 2010
Los Angeles County,6,0.00019991337087262186,2006 - 2010
Richardson,6,0.00019991337087262186,2006 - 2010
Washington County,6,0.00019991337087262186,2006 - 2010
La,6,0.00019991337087262186,2006 - 2010
Khost,6,0.00019991337087262186,2006 - 2010
Kurdistan,6,0.00019991337087262186,2006 - 2010
Zurich,6,0.00019991337087262186,2006 - 2010
American Muslims,6,0.00019991337087262186,2006 - 2010
Guyana,6,0.00019991337087262186,2006 - 2010
Oakland,6,0.00019991337087262186,2006 - 2010
Raza,6,0.00019991337087262186,2006 - 2010
Aztec,6,0.00019991337087262186,2006 - 2010
Mississippi,6,0.00019991337087262186,2006 - 2010
Mich,6,0.00019991337087262186,2006 - 2010
Trenton,6,0.00019991337087262186,2006 - 2010
Orange County,6,0.00019991337087262186,2006 - 2010
Hillel,6,0.00019991337087262186,2006 - 2010
Jean,6,0.00019991337087262186,2006 - 2010
Kandahar Province,6,0.00019991337087262186,2006 - 2010
Manila,6,0.00019991337087262186,2006 - 2010
Eu,6,0.00019991337087262186,2006 - 2010
Hussain,6,0.00019991337087262186,2006 - 2010
Newburgh,6,0.00019991337087262186,2006 - 2010
Santa Monica,6,0.00019991337087262186,2006 - 2010
El Paso,6,0.00019991337087262186,2006 - 2010
Jacksonville,6,0.00019991337087262186,2006 - 2010
Kyrgyzstan,5,0.00016659447572718488,2006 - 2010
Johannesburg,5,0.00016659447572718488,2006 - 2010
Nicaragua,5,0.00016659447572718488,2006 - 2010
Yugoslavia,5,0.00016659447572718488,2006 - 2010
Mclean,5,0.00016659447572718488,2006 - 2010
Arab American,5,0.00016659447572718488,2006 - 2010
The Dominican Republic,5,0.00016659447572718488,2006 - 2010
Philippines,5,0.00016659447572718488,2006 - 2010
Najibullah,5,0.00016659447572718488,2006 - 2010
African Americans,5,0.00016659447572718488,2006 - 2010
Dublin,5,0.00016659447572718488,2006 - 2010
The Southeast Asian,5,0.00016659447572718488,2006 - 2010
Nablus,5,0.00016659447572718488,2006 - 2010
Hardin,5,0.00016659447572718488,2006 - 2010
Jammu,5,0.00016659447572718488,2006 - 2010
Tayyaba,5,0.00016659447572718488,2006 - 2010
San Juan  Puerto,5,0.00016659447572718488,2006 - 2010
Persian,5,0.00016659447572718488,2006 - 2010
Bergen County,5,0.00016659447572718488,2006 - 2010
Nagasaki,5,0.00016659447572718488,2006 - 2010
Stamford,5,0.00016659447572718488,2006 - 2010
Jamaica,5,0.00016659447572718488,2006 - 2010
Mauritania,5,0.00016659447572718488,2006 - 2010
Tenn   ,5,0.00016659447572718488,2006 - 2010
Bolivia,5,0.00016659447572718488,2006 - 2010
Avian,5,0.00016659447572718488,2006 - 2010
Mosque,5,0.00016659447572718488,2006 - 2010
Kunm,5,0.00016659447572718488,2006 - 2010
Prague,5,0.00016659447572718488,2006 - 2010
Ark,5,0.00016659447572718488,2006 - 2010
Barcelona,5,0.00016659447572718488,2006 - 2010
The Democratic Republic,5,0.00016659447572718488,2006 - 2010
Ghana,5,0.00016659447572718488,2006 - 2010
Smith,5,0.00016659447572718488,2006 - 2010
Abu Dhabi,5,0.00016659447572718488,2006 - 2010
Quantico,5,0.00016659447572718488,2006 - 2010
Columbus,5,0.00016659447572718488,2006 - 2010
Aceh,5,0.00016659447572718488,2006 - 2010
New Zealand,5,0.00016659447572718488,2006 - 2010
Tibet,5,0.00016659447572718488,2006 - 2010
Lackawanna,5,0.00016659447572718488,2006 - 2010
Portland,5,0.00016659447572718488,2006 - 2010
Rockville,5,0.00016659447572718488,2006 - 2010
Dhaka,5,0.00016659447572718488,2006 - 2010
Dem,5,0.00016659447572718488,2006 - 2010
Montreal,4,0.0001332755805817479,2006 - 2010
Abizaid,4,0.0001332755805817479,2006 - 2010
Concord,4,0.0001332755805817479,2006 - 2010
Sunni Muslims,4,0.0001332755805817479,2006 - 2010
Adrian,4,0.0001332755805817479,2006 - 2010
San Juan  ,4,0.0001332755805817479,2006 - 2010
Stalinist,4,0.0001332755805817479,2006 - 2010
A United States,4,0.0001332755805817479,2006 - 2010
Khanjian,4,0.0001332755805817479,2006 - 2010
Lake County,4,0.0001332755805817479,2006 - 2010
Salah,4,0.0001332755805817479,2006 - 2010
Cilluffo,4,0.0001332755805817479,2006 - 2010
Usa,4,0.0001332755805817479,2006 - 2010
Hungary,4,0.0001332755805817479,2006 - 2010
Miami   ,4,0.0001332755805817479,2006 - 2010
Henderson,4,0.0001332755805817479,2006 - 2010
Annapolis,4,0.0001332755805817479,2006 - 2010
Kazakhstan,4,0.0001332755805817479,2006 - 2010
The Czech Republic,4,0.0001332755805817479,2006 - 2010
Al Arian,4,0.0001332755805817479,2006 - 2010
Karlsruhe,4,0.0001332755805817479,2006 - 2010
American Muslim,4,0.0001332755805817479,2006 - 2010
Little Rock,4,0.0001332755805817479,2006 - 2010
Skelton,4,0.0001332755805817479,2006 - 2010
Presbyterian,4,0.0001332755805817479,2006 - 2010
Sarajevo,4,0.0001332755805817479,2006 - 2010
Anniston,4,0.0001332755805817479,2006 - 2010
Meese,4,0.0001332755805817479,2006 - 2010
Saudi Arabian,4,0.0001332755805817479,2006 - 2010
Dearborn,4,0.0001332755805817479,2006 - 2010
Raleigh,4,0.0001332755805817479,2006 - 2010
Kasuri,4,0.0001332755805817479,2006 - 2010
Hartwig,4,0.0001332755805817479,2006 - 2010
St  Paul,4,0.0001332755805817479,2006 - 2010
Ehrenfeld,4,0.0001332755805817479,2006 - 2010
Infantryman,4,0.0001332755805817479,2006 - 2010
Fairfield,4,0.0001332755805817479,2006 - 2010
Zine El,4,0.0001332755805817479,2006 - 2010
East Village,4,0.0001332755805817479,2006 - 2010
Madrasa,4,0.0001332755805817479,2006 - 2010
Hebron,4,0.0001332755805817479,2006 - 2010
Atlantic County,4,0.0001332755805817479,2006 - 2010
Finland,4,0.0001332755805817479,2006 - 2010
Wean,4,0.0001332755805817479,2006 - 2010
New Delhi  ,4,0.0001332755805817479,2006 - 2010
Sunni Muslim,3,9.995668543631093e-05,2006 - 2010
Ark   ,3,9.995668543631093e-05,2006 - 2010
Miami S,3,9.995668543631093e-05,2006 - 2010
Long Beach,3,9.995668543631093e-05,2006 - 2010
Sunnyvale,3,9.995668543631093e-05,2006 - 2010
Rio De Janeiro,3,9.995668543631093e-05,2006 - 2010
Thrill,3,9.995668543631093e-05,2006 - 2010
Anbar Province,3,9.995668543631093e-05,2006 - 2010
West African,3,9.995668543631093e-05,2006 - 2010
South West Asian,3,9.995668543631093e-05,2006 - 2010
Doha,3,9.995668543631093e-05,2006 - 2010
Evans,3,9.995668543631093e-05,2006 - 2010
Jefferson County,3,9.995668543631093e-05,2006 - 2010
Bloomington,3,9.995668543631093e-05,2006 - 2010
African American,3,9.995668543631093e-05,2006 - 2010
Federalist,3,9.995668543631093e-05,2006 - 2010
El Bireh,3,9.995668543631093e-05,2006 - 2010
Hakimullah,3,9.995668543631093e-05,2006 - 2010
Soviet Republic,3,9.995668543631093e-05,2006 - 2010
Oregonian,3,9.995668543631093e-05,2006 - 2010
Glendale,3,9.995668543631093e-05,2006 - 2010
Han Chinese,3,9.995668543631093e-05,2006 - 2010
Caracas,3,9.995668543631093e-05,2006 - 2010
Jewish American,3,9.995668543631093e-05,2006 - 2010
Dritan,3,9.995668543631093e-05,2006 - 2010
Southern Germany,3,9.995668543631093e-05,2006 - 2010
Kunar Province,3,9.995668543631093e-05,2006 - 2010
Ingushetia,3,9.995668543631093e-05,2006 - 2010
Luton,3,9.995668543631093e-05,2006 - 2010
Louisville,3,9.995668543631093e-05,2006 - 2010
Del   ,3,9.995668543631093e-05,2006 - 2010
Wilmington,3,9.995668543631093e-05,2006 - 2010
Guyanese,3,9.995668543631093e-05,2006 - 2010
Egalitarian,3,9.995668543631093e-05,2006 - 2010
Iowan,3,9.995668543631093e-05,2006 - 2010
Western Germany,3,9.995668543631093e-05,2006 - 2010
Congolese,3,9.995668543631093e-05,2006 - 2010
Norfolk,3,9.995668543631093e-05,2006 - 2010
Kyoto,3,9.995668543631093e-05,2006 - 2010
Allegheny County,3,9.995668543631093e-05,2006 - 2010
Weston,3,9.995668543631093e-05,2006 - 2010
Willi,3,9.995668543631093e-05,2006 - 2010
Azerbaijan,3,9.995668543631093e-05,2006 - 2010
Ronkonkoma,3,9.995668543631093e-05,2006 - 2010
Amanullah,3,9.995668543631093e-05,2006 - 2010
Mass   ,3,9.995668543631093e-05,2006 - 2010
Minn   ,3,9.995668543631093e-05,2006 - 2010
Estonia,3,9.995668543631093e-05,2006 - 2010
Brasilia,3,9.995668543631093e-05,2006 - 2010
