place,count,count_normalized,label
Wellington,3,0.000245861334207507,1996 - 2000
Nebraska,3,0.000245861334207507,1996 - 2000
Xinjiang Province,3,0.000245861334207507,1996 - 2000
Hamburg,3,0.000245861334207507,1996 - 2000
Atlantic City,2,0.00016390755613833797,1996 - 2000
Quito,2,0.00016390755613833797,1996 - 2000
Ecuador,2,0.00016390755613833797,1996 - 2000
North Idaho,2,0.00016390755613833797,1996 - 2000
Louisiana,2,0.00016390755613833797,1996 - 2000
Yuri,2,0.00016390755613833797,1996 - 2000
Caucasian,2,0.00016390755613833797,1996 - 2000
Hosseinian,2,0.00016390755613833797,1996 - 2000
Springfield,2,0.00016390755613833797,1996 - 2000
Hillel,2,0.00016390755613833797,1996 - 2000
El Paso,2,0.00016390755613833797,1996 - 2000
Skokie,2,0.00016390755613833797,1996 - 2000
Cilluffo,2,0.00016390755613833797,1996 - 2000
Wilmington,2,0.00016390755613833797,1996 - 2000
Vienna,2,0.00016390755613833797,1996 - 2000
Jefferson County,2,0.00016390755613833797,1996 - 2000
Adrian,2,0.00016390755613833797,1996 - 2000
The Russian Republic,2,0.00016390755613833797,1996 - 2000
Ibish,2,0.00016390755613833797,1996 - 2000
St  Mary S Church,2,0.00016390755613833797,1996 - 2000
Seville,2,0.00016390755613833797,1996 - 2000
The United States  Canada,2,0.00016390755613833797,1996 - 2000
Kansas City,2,0.00016390755613833797,1996 - 2000
Toledo,2,0.00016390755613833797,1996 - 2000
The West Virginia,2,0.00016390755613833797,1996 - 2000
St  Peter S Square,2,0.00016390755613833797,1996 - 2000
Khobar,2,0.00016390755613833797,1996 - 2000
Kashmir  Clinton,2,0.00016390755613833797,1996 - 2000
Kiev,2,0.00016390755613833797,1996 - 2000
North Georgia,2,0.00016390755613833797,1996 - 2000
Pensacola,2,0.00016390755613833797,1996 - 2000
Sharm El Sheikh,2,0.00016390755613833797,1996 - 2000
Vatican City,2,0.00016390755613833797,1996 - 2000
Colorado Springs,2,0.00016390755613833797,1996 - 2000
Cincinnati,2,0.00016390755613833797,1996 - 2000
Camden,2,0.00016390755613833797,1996 - 2000
Guatemala,2,0.00016390755613833797,1996 - 2000
Sweden,2,0.00016390755613833797,1996 - 2000
El Salvador,2,0.00016390755613833797,1996 - 2000
Saudi Renegades,2,0.00016390755613833797,1996 - 2000
Manila,2,0.00016390755613833797,1996 - 2000
Philippines,2,0.00016390755613833797,1996 - 2000
The United States  ,2,0.00016390755613833797,1996 - 2000
Bonn,2,0.00016390755613833797,1996 - 2000
The Hague  ,2,0.00016390755613833797,1996 - 2000
Peoria,2,0.00016390755613833797,1996 - 2000
Dunn,2,0.00016390755613833797,1996 - 2000
Berkeley,2,0.00016390755613833797,1996 - 2000
Brookville,2,0.00016390755613833797,1996 - 2000
Dubai,2,0.00016390755613833797,1996 - 2000
Cipri,2,0.00016390755613833797,1996 - 2000
Salt Lake County,2,0.00016390755613833797,1996 - 2000
Pamplona,2,0.00016390755613833797,1996 - 2000
Kensington,2,0.00016390755613833797,1996 - 2000
Delaware County,2,0.00016390755613833797,1996 - 2000
Jersey City,2,0.00016390755613833797,1996 - 2000
Sverdlovsk,2,0.00016390755613833797,1996 - 2000
Oregon County,2,0.00016390755613833797,1996 - 2000
Czechoslovakia,2,0.00016390755613833797,1996 - 2000
Ark   ,2,0.00016390755613833797,1996 - 2000
Russian Republic,2,0.00016390755613833797,1996 - 2000
Hinterland,2,0.00016390755613833797,1996 - 2000
Czech,2,0.00016390755613833797,1996 - 2000
East Germany,2,0.00016390755613833797,1996 - 2000
Burundi,2,0.00016390755613833797,1996 - 2000
Anti Turkish,2,0.00016390755613833797,1996 - 2000
West Berlin,2,0.00016390755613833797,1996 - 2000
Mosque,2,0.00016390755613833797,1996 - 2000
Lincoln City,2,0.00016390755613833797,1996 - 2000
Meskini,2,0.00016390755613833797,1996 - 2000
Beverly Hills,2,0.00016390755613833797,1996 - 2000
South African,2,0.00016390755613833797,1996 - 2000
Mclean,2,0.00016390755613833797,1996 - 2000
Belgium   ,2,0.00016390755613833797,1996 - 2000
The Irish Republic,2,0.00016390755613833797,1996 - 2000
Tex   ,2,0.00016390755613833797,1996 - 2000
Knoxville,2,0.00016390755613833797,1996 - 2000
Kargil,2,0.00016390755613833797,1996 - 2000
Monmouth,2,0.00016390755613833797,1996 - 2000
Cambridge,2,0.00016390755613833797,1996 - 2000
Pacific States,2,0.00016390755613833797,1996 - 2000
Pondiki,2,0.00016390755613833797,1996 - 2000
Pomona,2,0.00016390755613833797,1996 - 2000
Newcastle,2,0.00016390755613833797,1996 - 2000
Norfolk,2,0.00016390755613833797,1996 - 2000
Jabali,2,0.00016390755613833797,1996 - 2000
Conn,2,0.00016390755613833797,1996 - 2000
Fresno,2,0.00016390755613833797,1996 - 2000
Dhahran,2,0.00016390755613833797,1996 - 2000
Nazi Germany,2,0.00016390755613833797,1996 - 2000
Plum Island,2,0.00016390755613833797,1996 - 2000
Skelton,2,0.00016390755613833797,1996 - 2000
Jamaica,2,0.00016390755613833797,1996 - 2000
Non Muslim,2,0.00016390755613833797,1996 - 2000
Connecticut,2,0.00016390755613833797,1996 - 2000
Hong Kong,2,0.00016390755613833797,1996 - 2000
Doha,2,0.00016390755613833797,1996 - 2000
Viet,2,0.00016390755613833797,1996 - 2000
Non Jews,2,0.00016390755613833797,1996 - 2000
Nev,2,0.00016390755613833797,1996 - 2000
Harden,2,0.00016390755613833797,1996 - 2000
Montgomery County,2,0.00016390755613833797,1996 - 2000
Toole,2,0.00016390755613833797,1996 - 2000
La Jolla,2,0.00016390755613833797,1996 - 2000
The Republic Of Ireland,2,0.00016390755613833797,1996 - 2000
Erbakan,1,8.195377806916898e-05,1996 - 2000
Miami S,1,8.195377806916898e-05,1996 - 2000
Churchville,1,8.195377806916898e-05,1996 - 2000
Lancaster County,1,8.195377806916898e-05,1996 - 2000
Jewish American,1,8.195377806916898e-05,1996 - 2000
Whidbey Island,1,8.195377806916898e-05,1996 - 2000
Qaddafi,1,8.195377806916898e-05,1996 - 2000
Kafisha,1,8.195377806916898e-05,1996 - 2000
Kazakstan,1,8.195377806916898e-05,1996 - 2000
Yalta,1,8.195377806916898e-05,1996 - 2000
Neville Island,1,8.195377806916898e-05,1996 - 2000
Kuterdem,1,8.195377806916898e-05,1996 - 2000
Lancaster Township,1,8.195377806916898e-05,1996 - 2000
Niceville  Fla,1,8.195377806916898e-05,1996 - 2000
Allegheny County S Bureau,1,8.195377806916898e-05,1996 - 2000
Moslem,1,8.195377806916898e-05,1996 - 2000
Fond Du Lac County,1,8.195377806916898e-05,1996 - 2000
Ingushetia,1,8.195377806916898e-05,1996 - 2000
El Hage,1,8.195377806916898e-05,1996 - 2000
Avram Aviv,1,8.195377806916898e-05,1996 - 2000
United Ireland,1,8.195377806916898e-05,1996 - 2000
Dresden,1,8.195377806916898e-05,1996 - 2000
Fort Worth,1,8.195377806916898e-05,1996 - 2000
Mogadishu,1,8.195377806916898e-05,1996 - 2000
The Eastern United States,1,8.195377806916898e-05,1996 - 2000
The Russian Federation  Thousands,1,8.195377806916898e-05,1996 - 2000
Scan,1,8.195377806916898e-05,1996 - 2000
Hanoi,1,8.195377806916898e-05,1996 - 2000
Nicaragua,1,8.195377806916898e-05,1996 - 2000
Mexico City,1,8.195377806916898e-05,1996 - 2000
Varadero Beach,1,8.195377806916898e-05,1996 - 2000
Necchi,1,8.195377806916898e-05,1996 - 2000
Copacabana,1,8.195377806916898e-05,1996 - 2000
The Dominican Republic,1,8.195377806916898e-05,1996 - 2000
Panam,1,8.195377806916898e-05,1996 - 2000
Raleigh,1,8.195377806916898e-05,1996 - 2000
Ukraine,1,8.195377806916898e-05,1996 - 2000
Britian,1,8.195377806916898e-05,1996 - 2000
East Asian,1,8.195377806916898e-05,1996 - 2000
Forsyth,1,8.195377806916898e-05,1996 - 2000
The New York,1,8.195377806916898e-05,1996 - 2000
Beit,1,8.195377806916898e-05,1996 - 2000
West Africa,1,8.195377806916898e-05,1996 - 2000
The Kingdom During,1,8.195377806916898e-05,1996 - 2000
Manhattan Beach,1,8.195377806916898e-05,1996 - 2000
Hizballah,1,8.195377806916898e-05,1996 - 2000
Rcmp,1,8.195377806916898e-05,1996 - 2000
Bosnia     ,1,8.195377806916898e-05,1996 - 2000
Quebec Province,1,8.195377806916898e-05,1996 - 2000
The Gaza  Strip,1,8.195377806916898e-05,1996 - 2000
Dekalb County,1,8.195377806916898e-05,1996 - 2000
York County,1,8.195377806916898e-05,1996 - 2000
Acton,1,8.195377806916898e-05,1996 - 2000
Eureka,1,8.195377806916898e-05,1996 - 2000
Sunni Islamic,1,8.195377806916898e-05,1996 - 2000
Yevgeni,1,8.195377806916898e-05,1996 - 2000
Sullivan,1,8.195377806916898e-05,1996 - 2000
Garden City,1,8.195377806916898e-05,1996 - 2000
Kashirskoye,1,8.195377806916898e-05,1996 - 2000
Tina,1,8.195377806916898e-05,1996 - 2000
Darwinian,1,8.195377806916898e-05,1996 - 2000
The Sharm El Sheik Summit,1,8.195377806916898e-05,1996 - 2000
West Jerusalem,1,8.195377806916898e-05,1996 - 2000
Native Georgian,1,8.195377806916898e-05,1996 - 2000
Glendale,1,8.195377806916898e-05,1996 - 2000
Pennsylvania County,1,8.195377806916898e-05,1996 - 2000
Kazakstan  Tajikistan,1,8.195377806916898e-05,1996 - 2000
Romulu,1,8.195377806916898e-05,1996 - 2000
Petrova,1,8.195377806916898e-05,1996 - 2000
Moldova,1,8.195377806916898e-05,1996 - 2000
West Brownsville,1,8.195377806916898e-05,1996 - 2000
Jakarta,1,8.195377806916898e-05,1996 - 2000
The Dominican Republic  Colombia,1,8.195377806916898e-05,1996 - 2000
Netanya,1,8.195377806916898e-05,1996 - 2000
Singh Jassal,1,8.195377806916898e-05,1996 - 2000
The Sharm El,1,8.195377806916898e-05,1996 - 2000
The  Republic Of,1,8.195377806916898e-05,1996 - 2000
New  York,1,8.195377806916898e-05,1996 - 2000
Sri Lanka S,1,8.195377806916898e-05,1996 - 2000
Santa Barbara,1,8.195377806916898e-05,1996 - 2000
Manama,1,8.195377806916898e-05,1996 - 2000
Ghana,1,8.195377806916898e-05,1996 - 2000
West African,1,8.195377806916898e-05,1996 - 2000
Amsterdam,1,8.195377806916898e-05,1996 - 2000
Zapatista,1,8.195377806916898e-05,1996 - 2000
Miami Beach,1,8.195377806916898e-05,1996 - 2000
Pro Palestinian,1,8.195377806916898e-05,1996 - 2000
