Topic,Words,Frequency,Timestamp
9,"paw, cat, station, mastrosimone, tv",2.749266862170088e-05,1984.0
11,"abortion, clinic, bureau, radford, wattleton",2.749266862170088e-05,1984.0
12,"terrorist, terrorism, politics, dr, tamil",0.0001282991202346041,1984.0
15,"france, syria, paris, chirac, abdallah",0.0001282991202346041,1984.0
18,"jdl, fleischman, bomb, soobzokov, nazi",3.665689149560117e-05,1984.0
20,"saraiva, carvalho, otelo, witness, lieut",9.164222873900293e-06,1984.0
21,"travel, airline, tourism, airport, flight",7.331378299120235e-05,1984.0
23,"syria, assad, hindawi, damascus, israel",0.000155791788856305,1984.0
26,"hostage, iran, lebanon, hijack, beirut",0.0002565982404692082,1984.0
27,"mubarak, egypt, cairo, hijack, fundamentalist",9.164222873900293e-06,1984.0
28,"ireland, ira, northern, tyrie, archbishop",5.498533724340176e-05,1984.0
29,"bentsen, budget, senator, funds, bureau",9.164222873900293e-06,1984.0
30,"turkey, rabin, shearith, istanbul, turkmen",9.164222873900293e-06,1984.0
31,"student, study, program, enrollment, abroad",9.164222873900293e-06,1984.0
32,"basque, spain, eta, madrid, batasuna",2.749266862170088e-05,1984.0
33,"nuclear, keefe, weapon, plutonium, material",2.749266862170088e-05,1984.0
35,"quebecer, canada, trudeau, quebec, quebecoi",9.164222873900293e-06,1984.0
39,"immigrate, alien, service, million, agency",9.164222873900293e-06,1984.0
41,"germany, stammheim, holocaust, waldheim, gypsy",2.749266862170088e-05,1984.0
42,"indonesia, reagan, bali, asean, summit",9.164222873900293e-06,1984.0
43,"hungary, europe, budapest, lengyel, soviet",9.164222873900293e-06,1984.0
50,"italy, craxi, brigade, red, libya",8.247800586510264e-05,1984.0
52,"tunisia, morocco, algeria, synagogue, raid",1.8328445747800586e-05,1984.0
53,"nicaragua, salvador, salvadoran, duarte, sandinista",8.247800586510264e-05,1984.0
55,"resolution, assembly, nation, annan, vote",3.665689149560117e-05,1984.0
61,"sardinia, racing, cup, boat, yacht",9.164222873900293e-06,1984.0
63,"drug, narcotic, latin, abuse, traffick",9.164222873900293e-06,1984.0
65,"peru, garcia, decree, lima, shining",1.8328445747800586e-05,1984.0
69,"pope, vatican, cardinal, paul, catholic",4.5821114369501466e-05,1984.0
70,"greece, libya, athens, diplomatic, papandreou",2.749266862170088e-05,1984.0
71,"africa, south, botswana, black, sharpeville",1.8328445747800586e-05,1984.0
72,"force, air, special, rumsfeld, talon",1.8328445747800586e-05,1984.0
73,"aquino, philippines, marco, mrs, assembly",9.164222873900293e-06,1984.0
75,"mexico, border, smuggle, us, immigrate",9.164222873900293e-06,1984.0
87,"lebanon, marine, beirut, intelligence, fadlallah",2.749266862170088e-05,1984.0
92,"jordan, king, hijack, alia, hussein",9.164222873900293e-06,1984.0
93,"gabeira, brazil, portrait, elbrick, kidnap",9.164222873900293e-06,1984.0
95,"kalb, discreet, editor, oct, tenacious",1.8328445747800586e-05,1984.0
100,"tamil, lanka, sri, jayewardene, sinhalese",1.8328445747800586e-05,1984.0
101,"yugoslavia, belgrade, serbia, croatia, artukovic",1.8328445747800586e-05,1984.0
107,"god, spiritual, prayer, love, divine",2.749266862170088e-05,1984.0
113,"egypt, hijack, greece, athens, cairo",2.749266862170088e-05,1984.0
116,"kimmelman, fund, martone, danco, jersey",9.164222873900293e-06,1984.0
118,"mugabe, zimbabwe, minister, bennett, africa",9.164222873900293e-06,1984.0
120,"japan, nagano, story, tokyo, camera",9.164222873900293e-06,1984.0
124,"ukraine, soviet, nuclear, gorbachev, control",9.164222873900293e-06,1984.0
131,"shultz, mr, qaddafi, yugoslavia, libya",6.414956011730205e-05,1984.0
133,"klinghoffer, mrs, opera, hijack, achille",1.8328445747800586e-05,1984.0
-1,"france, terrorist, kuwait, mr, terrorism",0.0008004751207168126,1986.0
0,"arafat, israel, palestinian, plo, peace",0.0006068117850595192,1986.0
1,"sikh, ribeiro, punjab, pakistan, gandhi",5.164355617527823e-05,1986.0
5,"miasmic, theory, remedial, must, omnipresent",1.2910889043819557e-05,1986.0
6,"iran, reagan, ledeen, soviet, gulf",0.00020657422470111292,1986.0
7,"taheri, fundamentalism, islam, shah, muslim",1.2910889043819557e-05,1986.0
8,"libya, qaddafi, chad, colonel, tripoli",0.00014201977948201513,1986.0
9,"audition, playmaker, actor, equity, comedy",2.5821778087639115e-05,1986.0
12,"rubenstein, revolution, terrorism, alchemist, terrorist",3.873266713145867e-05,1986.0
13,"charafeddine, suffolk, rukn, norgle, county",3.873266713145867e-05,1986.0
15,"france, iran, gordji, paris, abdallah",7.746533426291734e-05,1986.0
20,"palmieri, judge, mission, united, terzi",1.2910889043819557e-05,1986.0
21,"altimeter, quantity, explosive, expert, flight",1.2910889043819557e-05,1986.0
26,"hostage, iran, hamadei, lebanon, germany",0.0002453068918325716,1986.0
28,"ireland, ira, britain, northern, sinn",9.03762233067369e-05,1986.0
30,"armenia, turkey, turk, ottoman, genocide",2.5821778087639115e-05,1986.0
31,"student, tuition, massachusetts, touga, dukakis",1.2910889043819557e-05,1986.0
32,"basque, spain, eta, france, bidart",2.5821778087639115e-05,1986.0
33,"nuclear, reactor, plutonium, material, japan",2.5821778087639115e-05,1986.0
34,"hashemi, ayatollah, montazeri, trial, iran",2.5821778087639115e-05,1986.0
39,"alien, immigrate, deport, sadd, expel",1.2910889043819557e-05,1986.0
41,"germany, tietmeyer, west, faction, berlin",2.5821778087639115e-05,1986.0
48,"korea, north, japan, south, kim",5.164355617527823e-05,1986.0
50,"italy, brigade, red, moro, priore",3.873266713145867e-05,1986.0
53,"contra, chile, nicaragua, chelala, vicaria",2.5821778087639115e-05,1986.0
61,"olympic, athlete, games, korea, seoul",1.2910889043819557e-05,1986.0
63,"ochoa, colombia, drug, cocaine, trafficker",1.2910889043819557e-05,1986.0
65,"peru, shining, path, garcia, guerrilla",3.873266713145867e-05,1986.0
69,"pope, vatican, arafat, paul, palestinian",1.2910889043819557e-05,1986.0
70,"greece, athens, rashid, extradite, europe",0.00012910889043819557,1986.0
71,"africa, south, treason, apartheid, black",6.455444521909779e-05,1986.0
72,"command, weinberger, forces, special, operation",2.5821778087639115e-05,1986.0
73,"elefante, miguel, col, philippines, peso",1.2910889043819557e-05,1986.0
84,"tampa, florida, petersburg, athletics, spa",2.5821778087639115e-05,1986.0
95,"savimbi, tambo, olive, butera, accouterment",1.2910889043819557e-05,1986.0
107,"love, god, elisha, spiritual, jesus",1.2910889043819557e-05,1986.0
109,"abdallah, carlos, france, baechelin, kiejman",1.2910889043819557e-05,1986.0
124,"soviet, haig, union, sterling, woodward",2.5821778087639115e-05,1986.0
131,"shultz, tambo, mr, meeting, arafat",2.5821778087639115e-05,1986.0
-1,"terrorist, terrorism, investigate, soviet, america",0.000982640026203734,1988.0
0,"israel, plo, palestinian, arafat, palestine",0.0009709419306536895,1988.0
1,"sikh, hindu, punjab, singh, village",3.509428665013336e-05,1988.0
2,"iraq, saddam, bush, hussein, kuwait",0.00014037714660053343,1988.0
3,"insurance, coverage, risk, company, manager",3.509428665013336e-05,1988.0
4,"cispe, investigate, inquiry, monitor, report",1.1698095550044453e-05,1988.0
5,"lectern, yard, churchill, coleman, plastic",1.1698095550044453e-05,1988.0
6,"iran, rushdie, khomeini, ayatollah, mfn",0.00012867905105048898,1988.0
8,"libya, qaddafi, gadhafi, weapon, chemical",0.00010528285995040007,1988.0
9,"hitchen, word, debase, feb, usage",2.3396191100088906e-05,1988.0
11,"hate, crime, victim, illinois, gay",1.1698095550044453e-05,1988.0
12,"painting, renounce, richter, ideology, art",3.509428665013336e-05,1988.0
13,"pretlow, pittston, edwardsville, dickmann, gang",3.509428665013336e-05,1988.0
14,"shmonov, kgb, moscow, russia, airlift",2.3396191100088906e-05,1988.0
15,"naccache, bakhtiar, france, verge, anis",1.1698095550044453e-05,1988.0
16,"mcnamara, agawam, stalk, chicken, marijuana",1.1698095550044453e-05,1988.0
18,"author, kamen, kupperman, powder, warning",1.1698095550044453e-05,1988.0
21,"airline, pan, faa, flight, airport",7.018857330026672e-05,1988.0
22,"memorandum, barr, seizure, sofa, narco",1.1698095550044453e-05,1988.0
23,"syria, assad, damascus, jabril, bush",0.00014037714660053343,1988.0
25,"saudi, arabia, kuwait, shiite, iran",2.3396191100088906e-05,1988.0
26,"hostage, iran, obeid, kidnap, higgin",0.00023396191100088904,1988.0
27,"egypt, cairo, diplomat, iraq, kuwait",1.1698095550044453e-05,1988.0
28,"ireland, northern, ira, ulster, aoh",5.849047775022226e-05,1988.0
29,"railroad, plo, bush, amtrak, veto",1.1698095550044453e-05,1988.0
31,"webster, student, university, campus, george",1.1698095550044453e-05,1988.0
32,"basque, spain, separatist, madrid, eta",3.509428665013336e-05,1988.0
38,"angola, sudan, unita, zaire, dos",1.1698095550044453e-05,1988.0
41,"germany, neusel, west, raf, east",7.018857330026672e-05,1988.0
50,"italy, ustica, bologna, cossiga, dietrologia",1.1698095550044453e-05,1988.0
53,"chile, salvador, risk, grape, salvadoran",3.509428665013336e-05,1988.0
54,"scowcroft, chemical, ashcroft, proposal, weapon",1.1698095550044453e-05,1988.0
60,"cuba, bosch, dr, florida, castro",1.1698095550044453e-05,1988.0
63,"colombia, drug, gaviria, trafficker, cartel",0.00018716952880071125,1988.0
65,"peru, shining, path, economic, lima",1.1698095550044453e-05,1988.0
70,"greece, athens, extradite, deby, rashid",4.679238220017781e-05,1988.0
71,"africa, mandela, south, klerk, black",9.358476440035563e-05,1988.0
75,"mexico, drug, border, cartel, alien",1.1698095550044453e-05,1988.0
94,"baker, belgium, brussels, syria, assad",1.1698095550044453e-05,1988.0
98,"drug, ehrenfeld, narco, legalize, rachel",1.1698095550044453e-05,1988.0
103,"caputo, argentina, alfonsin, latin, leftist",1.1698095550044453e-05,1988.0
120,"japan, emperor, npa, wing, tokyo",2.3396191100088906e-05,1988.0
124,"soviet, union, webster, cooperation, intelligence",5.849047775022226e-05,1988.0
-1,"iraq, war, gulf, said, security",0.0007072399032198027,1990.0
0,"israel, arab, plo, palestinian, arafat",0.00013028103480364786,1990.0
1,"gandhi, indian, pakistan, assassinate, punjab",9.305788200260563e-06,1990.0
2,"iraq, saddam, bush, kuwait, hussein",0.00011166945840312674,1990.0
3,"risk, coverage, underwriter, insurance, rate",0.0001209752466033873,1990.0
4,"proposal, bill, control, democratic, bush",9.305788200260563e-06,1990.0
5,"london, britain, ira, station, ireland",5.583472920156337e-05,1990.0
6,"iran, rushdie, reagan, soviet, rafsanjani",0.00013958682300390843,1990.0
7,"turabi, fundamentalism, islam, muslim, mistrust",9.305788200260563e-06,1990.0
8,"libya, pan, council, qaddafi, gadhafi",0.00033500837520938025,1990.0
9,"goering, brescia, linney, williamstown, oubliette",2.7917364600781685e-05,1990.0
11,"homosexual, contrary, grave, forbidden, morally",9.305788200260563e-06,1990.0
13,"restaurant, choi, wah, robbery, homeowner",1.8611576400521126e-05,1990.0
14,"russia, yeltsin, soviet, moldova, communist",1.8611576400521126e-05,1990.0
15,"habash, nidal, france, duma, seale",9.305788200260563e-06,1990.0
18,"puerto, fbi, rico, irs, us",9.305788200260563e-06,1990.0
19,"hershman, fairfax, investigate, company, louis",9.305788200260563e-06,1990.0
21,"travel, airline, flight, airport, passenger",9.305788200260562e-05,1990.0
23,"syria, assad, baker, israel, peace",3.722315280104225e-05,1990.0
25,"saudi, iraq, arabia, kuwait, dug",9.305788200260563e-06,1990.0
26,"hostage, iran, lebanon, turner, kidnap",0.00013028103480364786,1990.0
27,"egypt, okasha, kebab, helmeya, brotherhood",1.8611576400521126e-05,1990.0
28,"ireland, northern, ira, britain, protestant",6.514051740182393e-05,1990.0
30,"turkey, kurdish, csce, ankara, austria",1.8611576400521126e-05,1990.0
32,"spain, olympic, barcelona, yugoslavia, basque",9.305788200260563e-06,1990.0
36,"cow, thorne, item, disease, reader",9.305788200260563e-06,1990.0
38,"sudan, bashir, iran, turabi, sudanese",9.305788200260563e-06,1990.0
41,"germany, albrecht, hostel, rostock, nazi",2.7917364600781685e-05,1990.0
42,"thailand, bangkok, southeast, asia, indonesia",9.305788200260563e-06,1990.0
46,"iraq, allied, baghdad, kuwait, pilot",1.8611576400521126e-05,1990.0
49,"arian, airport, unattended, precaution, guard",9.305788200260563e-06,1990.0
50,"curcio, italy, brigade, mafia, falcone",1.8611576400521126e-05,1990.0
52,"algeria, abdesselam, press, fis, tunisia",2.7917364600781685e-05,1990.0
53,"chile, pinochet, aylwin, nicaragua, salvador",3.722315280104225e-05,1990.0
55,"boutro, resolution, ghali, binding, nation",9.305788200260563e-06,1990.0
57,"puzo, kennedy, jatney, yabril, mario",9.305788200260563e-06,1990.0
60,"cuba, betancourt, diaz, exile, havana",1.8611576400521126e-05,1990.0
61,"olympic, games, skate, gold, hockey",9.305788200260563e-06,1990.0
62,"hamide, bank, deport, palestinian, immigrate",1.8611576400521126e-05,1990.0
63,"colombia, escobar, gaviria, drug, oil",3.722315280104225e-05,1990.0
65,"peru, fujimori, shining, guzman, path",0.00013958682300390843,1990.0
68,"children, rehearse, jordan, fact, hysteria",9.305788200260563e-06,1990.0
70,"greece, athens, papandreou, rashid, extradite",3.722315280104225e-05,1990.0
71,"africa, south, mandela, anc, black",1.8611576400521126e-05,1990.0
73,"philippines, aquino, manila, philippine, voronin",1.8611576400521126e-05,1990.0
81,"kerry, culver, subcommittee, bank, mr",1.8611576400521126e-05,1990.0
84,"tampa, stadium, bowl, super, airport",3.722315280104225e-05,1990.0
86,"mahoney, ratshot, saudi, deputy, shoot",1.8611576400521126e-05,1990.0
90,"bank, bcci, clifford, altman, launder",3.722315280104225e-05,1990.0
101,"croatia, serbia, bosnia, herzegovina, yugoslavia",2.7917364600781685e-05,1990.0
108,"rafizadeh, fahy, mansur, majid, farook",9.305788200260563e-06,1990.0
120,"japan, red, army, tokyo, shigenobu",9.305788200260563e-06,1990.0
124,"clarridge, casey, soviet, gate, sterling",2.7917364600781685e-05,1990.0
135,"bangkok, thailand, lauda, airline, austria",1.8611576400521126e-05,1990.0
-1,"bomb, trade, new, world, center",0.0009955074535429856,1992.0
0,"israel, palestinian, arafat, peace, plo",0.0008508610714042611,1992.0
1,"pakistan, india, fuqra, indian, islamabad",5.9560274998298275e-05,1992.0
2,"iraq, kuwait, saddam, bush, united",5.1051664284255664e-05,1992.0
3,"pool, insurance, coverage, insurer, risk",0.00012762916071063917,1992.0
4,"taggant, gunpowder, nra, explosive, schumer",1.701722142808522e-05,1992.0
5,"london, tucker, risk, business, britain",3.403444285617044e-05,1992.0
6,"iran, mojahedin, mujahedeen, kharrazi, tehran",6.806888571234089e-05,1992.0
7,"muslim, islam, religion, mosque, smith",6.806888571234089e-05,1992.0
8,"libya, gadhafi, qaddafi, sanction, clinton",8.508610714042611e-05,1992.0
9,"ch, reba, celeb, mcentire, abc",1.701722142808522e-05,1992.0
11,"abortion, clinic, doctor, gunn, shoot",0.00011912054999659655,1992.0
12,"sla, guerrilla, tupamaro, colonialist, ireland",8.50861071404261e-06,1992.0
13,"nijmeh, isa, luie, zein, musa",4.2543053570213053e-05,1992.0
14,"yeltsin, russia, dudayev, decree, kgb",3.403444285617044e-05,1992.0
15,"france, switzerland, iran, balladur, bakhtiar",2.5525832142127832e-05,1992.0
16,"york, new, city, nypd, police",3.403444285617044e-05,1992.0
18,"bomb, trade, center, explosive, expert",0.00013613777142468177,1992.0
20,"kunstler, siddig, kuby, mr, lawyer",2.5525832142127832e-05,1992.0
21,"airport, aviation, airline, system, explosive",1.701722142808522e-05,1992.0
23,"syria, assad, clinton, peace, israel",0.00026376693213532094,1992.0
24,"afl, liberia, harbel, ecomog, monrovia",8.50861071404261e-06,1992.0
26,"iran, eslam, hostage, ol, katzman",1.701722142808522e-05,1992.0
27,"egypt, cairo, mubarak, brotherhood, militant",0.00013613777142468177,1992.0
28,"ireland, ira, northern, adams, britain",0.00019569804642298005,1992.0
29,"percent, vote, letterman, senate, space",8.50861071404261e-06,1992.0
30,"turkey, kurdish, baskaya, kurd, village",1.701722142808522e-05,1992.0
32,"basque, spain, caride, separatist, ardanza",1.701722142808522e-05,1992.0
33,"nuclear, weapon, plutonium, survey, laboratory",1.701722142808522e-05,1992.0
34,"rahman, abdel, sheik, nosair, indict",0.00028078415356340615,1992.0
38,"sudan, sudanese, khartoum, turabi, africa",0.00012762916071063917,1992.0
41,"germany, pleuger, europe, berlin, belle",1.701722142808522e-05,1992.0
43,"andorra, submarine, nato, crcr, chad",8.50861071404261e-06,1992.0
48,"korea, north, plutonium, iaea, nuclear",8.50861071404261e-06,1992.0
49,"ghanoushi, orr, visa, usf, arian",8.50861071404261e-06,1992.0
50,"italy, mafia, florence, spadolini, brigade",5.1051664284255664e-05,1992.0
51,"padilla, hossfeld, garcia, tegucigalpa, miami",8.50861071404261e-06,1992.0
52,"algeria, islam, france, tunisia, algiers",5.9560274998298275e-05,1992.0
53,"nicaragua, dollar, castro, cuba, us",8.50861071404261e-06,1992.0
56,"clinton, iraq, saddam, missile, hussein",7.65774964263835e-05,1992.0
62,"deport, alien, reno, hamide, bank",1.701722142808522e-05,1992.0
63,"colombia, escobar, medellin, drug, cartel",6.806888571234089e-05,1992.0
65,"peru, fujimori, shining, guerrilla, path",1.701722142808522e-05,1992.0
67,"animal, alf, webb, arson, activist",8.50861071404261e-06,1992.0
71,"africa, mandela, south, black, afrikaner",4.2543053570213053e-05,1992.0
75,"mexico, cartel, guadalajara, drug, cardinal",8.50861071404261e-06,1992.0
77,"dogs, sled, oklahoma, mush, dog",8.50861071404261e-06,1992.0
83,"port, goldmark, garage, tenant, authority",8.50861071404261e-06,1992.0
84,"floridian, florida, committee, whenever, john",8.50861071404261e-06,1992.0
85,"pataki, penalty, giuliani, death, firebomb",8.50861071404261e-06,1992.0
87,"hezbollah, lebanon, beirut, shiite, mau",8.50861071404261e-06,1992.0
92,"jordan, crossing, arava, stamp, passport",8.50861071404261e-06,1992.0
95,"channel, hawkin, haiti, agronomist, lamoin",1.701722142808522e-05,1992.0
101,"serbia, bosnia, croatia, yugoslavia, kupperman",5.1051664284255664e-05,1992.0
106,"water, chemical, plant, taxi, medicaid",8.50861071404261e-06,1992.0
109,"carlos, france, jackal, sudan, pasqua",0.00017017221428085221,1992.0
112,"halberstam, baz, van, brooklyn, schapiro",2.5525832142127832e-05,1992.0
114,"hasan, rougeau, alien, arizona, canaveral",8.50861071404261e-06,1992.0
147,"austria, vienna, foreigner, rightist, letter",8.50861071404261e-06,1992.0
-1,"bomb, oklahoma, terrorist, terrorism, america",0.0019770851014582207,1994.0
0,"israel, palestinian, peace, arafat, hama",0.0009354988041046215,1994.0
1,"pakistan, yousef, sandhu, bhutto, india",4.822158784044441e-05,1994.0
3,"reinsure, insurance, pool, coverage, insurer",2.8932952704266646e-05,1994.0
4,"bill, clinton, wiretap, house, senate",0.0014466476352133324,1994.0
5,"britain, ireland, london, vigilance, briton",1.9288635136177764e-05,1994.0
6,"iran, dhahran, gingrich, behind, velayati",0.00014466476352133323,1994.0
7,"asahara, truth, supreme, takagi, muslim",1.9288635136177764e-05,1994.0
8,"libya, farrakhan, international, studeman, qaddafi",3.857727027235553e-05,1994.0
9,"toilet, norri, epidemic, story, ham",3.857727027235553e-05,1994.0
11,"clinic, abortion, taggant, crime, church",3.857727027235553e-05,1994.0
12,"patriot, ireland, terrorist, terrorism, ideology",3.857727027235553e-05,1994.0
13,"weinbender, ressler, silencer, dubuque, bb",9.644317568088882e-06,1994.0
