Topic,Words,Frequency,Timestamp
4,"pakistan, yaqub, minister, cerezo, afghanistan",8.690211345939933e-06,1984.0
7,"libya, qaddafi, reagan, colonel, us",0.0006865266963292547,1984.0
8,"paw, station, cat, television, film",3.476084538375973e-05,1984.0
10,"fence, capitol, constituent, representative, senator",8.690211345939933e-06,1984.0
11,"iran, tehran, khomeini, shiite, mujahideen",8.690211345939933e-06,1984.0
12,"thatch, dallas, tenant, lunceford, mr",8.690211345939933e-06,1984.0
14,"travel, airline, tourism, flight, airport",8.690211345939934e-05,1984.0
16,"syria, assad, hindawi, damascus, israel",0.00017380422691879867,1984.0
18,"saraiva, carvalho, otelo, lieut, witness",8.690211345939933e-06,1984.0
20,"klein, bomb, terrorist, europe, incident",6.083147942157953e-05,1984.0
21,"sikh, gandhi, india, punjab, indian",2.60706340378198e-05,1984.0
22,"terrorist, terrorism, dr, politics, action",0.00013904338153503893,1984.0
26,"mubarak, egypt, cairo, hijack, fundamentalist",8.690211345939933e-06,1984.0
29,"france, syria, chirac, paris, abdallah",0.0001042825361512792,1984.0
30,"ireland, ira, tyrie, northern, archbishop",4.345105672969967e-05,1984.0
31,"nuclear, keefe, weapon, plutonium, davies",2.60706340378198e-05,1984.0
32,"basque, spain, eta, madrid, batasuna",1.7380422691879866e-05,1984.0
33,"student, study, enrollment, program, abroad",8.690211345939933e-06,1984.0
34,"quebecer, trudeau, canada, quebec, quebecoi",8.690211345939933e-06,1984.0
37,"indonesia, asean, reagan, bali, summit",8.690211345939933e-06,1984.0
38,"germany, stammheim, holocaust, waldheim, gypsy",2.60706340378198e-05,1984.0
41,"reagan, soviet, administration, mr, shultz",0.00026939655172413793,1984.0
44,"italy, brigade, red, rome, eco",6.083147942157953e-05,1984.0
45,"hostage, lebanon, hijack, iran, us",0.0002085650723025584,1984.0
62,"immigrate, alien, service, million, agency",8.690211345939933e-06,1984.0
63,"duarte, salvador, salvadorean, chile, el",3.476084538375973e-05,1984.0
64,"resolution, assembly, nation, vote, adopt",3.476084538375973e-05,1984.0
65,"abortion, clinic, bureau, radford, wattleton",2.60706340378198e-05,1984.0
66,"peru, garcia, decree, lima, shining",1.7380422691879866e-05,1984.0
70,"sweden, palme, stockholm, olof, holger",8.690211345939933e-06,1984.0
73,"incident, meese, allen, webster, decrease",8.690211345939933e-06,1984.0
75,"greece, libya, athens, papandreou, diplomatic",2.60706340378198e-05,1984.0
76,"pope, vatican, cardinal, paul, francis",4.345105672969967e-05,1984.0
79,"mexico, border, smuggle, immigrate, us",8.690211345939933e-06,1984.0
80,"africa, south, botswana, black, sharpeville",1.7380422691879866e-05,1984.0
82,"aquino, philippines, marco, mrs, assembly",8.690211345939933e-06,1984.0
90,"lebanon, suicide, marine, beirut, shiite",3.476084538375973e-05,1984.0
109,"yugoslavia, belgrade, serbia, croatia, bosnia",1.7380422691879866e-05,1984.0
110,"kalb, discreet, editor, tenacious, oct",1.7380422691879866e-05,1984.0
111,"greenpeace, subtlety, france, rainbow, society",8.690211345939933e-06,1984.0
113,"jordan, king, hijack, alia, qatada",8.690211345939933e-06,1984.0
114,"tamil, lanka, sri, jayewardene, sinhalese",1.7380422691879866e-05,1984.0
120,"god, spiritual, prayer, love, divine",2.60706340378198e-05,1984.0
121,"gabeira, brazil, portrait, elbrick, miranda",8.690211345939933e-06,1984.0
126,"pindl, bahamas, communique, drug, zealand",8.690211345939933e-06,1984.0
130,"egypt, hijack, greece, athens, cairo",2.60706340378198e-05,1984.0
139,"japan, nagano, story, tokyo, camera",8.690211345939933e-06,1984.0
142,"nicaragua, sandinista, ortega, managua, reagan",3.476084538375973e-05,1984.0
144,"tunisia, raid, bouziri, essebsi, council",8.690211345939933e-06,1984.0
145,"mugabe, zimbabwe, bennett, minister, africa",8.690211345939933e-06,1984.0
161,"morocco, casablanca, synagogue, bourzaim, king",8.690211345939933e-06,1984.0
167,"klinghoffer, mrs, opera, hijack, achille",1.7380422691879866e-05,1984.0
184,"shultz, papandreou, mr, reagan, greece",4.345105672969967e-05,1984.0
191,"bulgaria, agca, pope, turkey, ugurlu",8.690211345939933e-06,1984.0
-1,"iran, kuwait, terrorist, france, hostage",0.0007781744941865788,1986.0
0,"arafat, israel, palestinian, plo, shultz",0.0005264121578320974,1986.0
3,"plastic, plastics, gun, meese, manufacturer",1.1443742561567335e-05,1986.0
4,"pakistan, afghanistan, pravda, zia, crash",1.1443742561567335e-05,1986.0
6,"taheri, fundamentalism, shah, islam, muslim",1.1443742561567335e-05,1986.0
7,"libya, qaddafi, chad, colonel, tripoli",0.00012588116817724068,1986.0
8,"audition, playmaker, actor, equity, comedy",2.288748512313467e-05,1986.0
9,"miasmic, remedial, theory, omnipresent, pall",1.1443742561567335e-05,1986.0
11,"iran, gulf, us, persian, official",5.7218712807836675e-05,1986.0
12,"hashemi, ayatollah, montazeri, trial, ajami",2.288748512313467e-05,1986.0
14,"travel, europe, flight, airline, fare",2.288748512313467e-05,1986.0
15,"kemp, plo, dole, lautenberg, operate",1.1443742561567335e-05,1986.0
16,"syria, assad, resolution, damascus, assembly",2.288748512313467e-05,1986.0
18,"palmieri, judge, mission, terzi, united",1.1443742561567335e-05,1986.0
20,"panelist, cedarnon, tiberiu, bremer, miller",2.288748512313467e-05,1986.0
21,"sikh, ribeiro, punjab, gandhi, india",3.4331227684702005e-05,1986.0
22,"rubenstein, revolution, alchemist, terrorist, terrorism",3.4331227684702005e-05,1986.0
29,"france, iran, paris, gordji, hostage",9.154994049253868e-05,1986.0
30,"ira, ireland, northern, britain, sinn",5.7218712807836675e-05,1986.0
31,"nuclear, reactor, plutonium, material, japan",2.288748512313467e-05,1986.0
32,"basque, spain, eta, france, bidart",2.288748512313467e-05,1986.0
33,"student, tuition, touga, massachusetts, dukakis",1.1443742561567335e-05,1986.0
38,"germany, tietmeyer, west, faction, berlin",2.288748512313467e-05,1986.0
40,"olympic, games, korea, athlete, japan",2.288748512313467e-05,1986.0
41,"ledeen, reagan, soviet, mr, israel",8.010619793097134e-05,1986.0
44,"italy, brigade, red, moro, priore",3.4331227684702005e-05,1986.0
45,"hostage, hamadei, iran, lebanon, germany",0.00020598736610821203,1986.0
54,"korea, north, south, kim, japan",3.4331227684702005e-05,1986.0
57,"ochoa, colombia, drug, cocaine, trafficker",1.1443742561567335e-05,1986.0
62,"immigrate, alien, deport, sadd, expel",1.1443742561567335e-05,1986.0
63,"chile, chelala, vicaria, hippocratic, gomez",1.1443742561567335e-05,1986.0
66,"peru, shining, path, garcia, lima",3.4331227684702005e-05,1986.0
75,"greece, athens, rashid, extradite, ano",0.00011443742561567335,1986.0
76,"pope, vatican, arafat, paul, palestinian",1.1443742561567335e-05,1986.0
80,"africa, south, treason, apartheid, dijkhorst",4.577497024626934e-05,1986.0
82,"elefante, miguel, col, philippines, peso",1.1443742561567335e-05,1986.0
94,"tampa, petersburg, athletics, spa, parakeet",1.1443742561567335e-05,1986.0
110,"savimbi, tambo, olive, accouterment, claque",1.1443742561567335e-05,1986.0
120,"love, god, elisha, spiritual, jesus",1.1443742561567335e-05,1986.0
137,"armenia, turkey, turk, genocide, ottoman",2.288748512313467e-05,1986.0
142,"nicaragua, contra, sandinista, linder, reagan",1.1443742561567335e-05,1986.0
158,"portland, pirrone, gun, frustration, freeway",1.1443742561567335e-05,1986.0
182,"soviet, union, haig, woodward, sterling",2.288748512313467e-05,1986.0
184,"shultz, tambo, mr, meeting, arafat",2.288748512313467e-05,1986.0
-1,"terrorist, terrorism, investigate, soviet, iran",0.0009294899833785321,1988.0
0,"israel, plo, palestinian, arafat, palestine",0.0008966844545534074,1988.0
1,"iraq, saddam, kuwait, gulf, hussein",8.748141020033243e-05,1988.0
2,"insurance, coverage, risk, kidnap, grose",5.467588137520777e-05,1988.0
3,"hate, crime, victim, illinois, gay",1.0935176275041553e-05,1988.0
7,"libya, qaddafi, gadhafi, weapon, chemical",8.748141020033243e-05,1988.0
8,"hitchen, word, debase, feb, usage",2.1870352550083107e-05,1988.0
11,"iran, rushdie, khomeini, ayatollah, mfn",9.841658647537399e-05,1988.0
13,"airlift, asmara, kremlin, shmonov, moscow",1.0935176275041553e-05,1988.0
14,"airline, pan, flight, aviation, faa",8.748141020033243e-05,1988.0
16,"syria, assad, damascus, jabril, baker",0.0001421572915755402,1988.0
19,"saudi, kuwait, arabia, shiite, iran",2.1870352550083107e-05,1988.0
20,"author, kamen, incident, kupperman, report",2.1870352550083107e-05,1988.0
21,"sikh, hindu, punjab, singh, gandhi",3.280552882512466e-05,1988.0
22,"view, rushdie, nuance, publicity, salman",1.0935176275041553e-05,1988.0
26,"egypt, cairo, diplomat, kuwait, iraq",1.0935176275041553e-05,1988.0
27,"mcnary, luca, bush, education, senate",1.0935176275041553e-05,1988.0
29,"naccache, france, paris, hostage, bakhtiar",2.1870352550083107e-05,1988.0
30,"ireland, northern, ira, ulster, aoh",5.467588137520777e-05,1988.0
32,"basque, spain, tagle, madrid, france",3.280552882512466e-05,1988.0
33,"webster, student, campus, university, george",1.0935176275041553e-05,1988.0
38,"germany, neusel, west, raf, faction",6.561105765024933e-05,1988.0
39,"iraq, saddam, baghdad, hussein, nidal",3.280552882512466e-05,1988.0
41,"yuni, reagan, extradite, bureau, investigate",2.1870352550083107e-05,1988.0
42,"scowcroft, chemical, proposal, ashcroft, weapon",1.0935176275041553e-05,1988.0
44,"italy, ustica, bologna, cossiga, occhetto",1.0935176275041553e-05,1988.0
45,"hostage, obeid, higgin, kidnap, iran",0.0001858979966757064,1988.0
47,"medal, veteran, maryland, downpour, memorial",1.0935176275041553e-05,1988.0
49,"edwardsville, dickmann, caller, victim, sullivan",1.0935176275041553e-05,1988.0
50,"bureaucratic, capability, deter, intelligence, terrorist",1.0935176275041553e-05,1988.0
51,"mongolia, turkey, soviet, iliescu, kold",1.0935176275041553e-05,1988.0
52,"cuba, bosch, dr, florida, castro",1.0935176275041553e-05,1988.0
57,"colombia, gaviria, trafficker, cartel, drug",0.0001640276441256233,1988.0
63,"chile, salvador, risk, salvadoran, grape",3.280552882512466e-05,1988.0
66,"peru, shining, path, economic, lima",1.0935176275041553e-05,1988.0
75,"greece, athens, extradite, deby, rashid",4.374070510016621e-05,1988.0
79,"mexico, drug, cartel, border, alien",1.0935176275041553e-05,1988.0
80,"africa, klerk, south, mandela, black",9.841658647537399e-05,1988.0
100,"pretlow, gang, elizabeth, jackson, drug",1.0935176275041553e-05,1988.0
101,"waste, energy, corporation, plant, toxic",2.1870352550083107e-05,1988.0
104,"drug, ehrenfeld, narco, legalize, narcotic",2.1870352550083107e-05,1988.0
106,"baker, belgium, brussels, syria, assad",1.0935176275041553e-05,1988.0
117,"caputo, argentina, alfonsin, latin, leftist",1.0935176275041553e-05,1988.0
139,"japan, emperor, npa, tokyo, wing",2.1870352550083107e-05,1988.0
182,"soviet, webster, union, cooperation, moscow",5.467588137520777e-05,1988.0
190,"rooney, homosexual, opinion, cbs, bs",1.0935176275041553e-05,1988.0
-1,"iraq, gulf, security, war, said",0.0008040201005025126,1990.0
0,"israel, plo, arab, palestinian, arafat",0.00010963910461397899,1990.0
1,"iraq, saddam, hussein, kuwait, bush",0.00010050251256281407,1990.0
2,"underwriter, coverage, risk, insurance, rate",0.0001187756966651439,1990.0
6,"turabi, fundamentalism, islam, muslim, mistrust",9.136592051164915e-06,1990.0
7,"libya, qaddafi, pan, council, gadhafi",0.00031064412973960714,1990.0
8,"goering, brescia, linney, oubliette, williamstown",2.7409776153494748e-05,1990.0
9,"britain, london, ira, bae, ireland",3.654636820465966e-05,1990.0
10,"proposal, bill, control, democratic, senate",9.136592051164915e-06,1990.0
11,"iran, rushdie, rafsanjani, tehran, khomeini",9.136592051164915e-05,1990.0
13,"russia, yeltsin, moldova, soviet, shakhrai",1.827318410232983e-05,1990.0
14,"travel, airline, flight, airport, cruise",0.00010050251256281407,1990.0
16,"syria, assad, damascus, baker, israel",4.568296025582458e-05,1990.0
20,"puerto, fbi, rico, irs, incident",9.136592051164915e-06,1990.0
21,"gandhi, indian, assassinate, punjab, india",9.136592051164915e-06,1990.0
24,"cow, thorne, item, reader, livestock",9.136592051164915e-06,1990.0
25,"station, rail, london, ira, commuter",9.136592051164915e-06,1990.0
26,"egypt, okasha, kebab, helmeya, brotherhood",1.827318410232983e-05,1990.0
29,"habash, nidal, france, seale, duma",9.136592051164915e-06,1990.0
30,"ireland, ira, northern, britain, protestant",5.4819552306989495e-05,1990.0
32,"spain, olympic, barcelona, yugoslavia, basque",9.136592051164915e-06,1990.0
33,"student, percent, fleishman, grade, war",9.136592051164915e-06,1990.0
34,"canada, toronto, whipple, passenger, breeches",9.136592051164915e-06,1990.0
37,"thailand, bangkok, southeast, asia, indonesia",9.136592051164915e-06,1990.0
38,"germany, albrecht, hostel, rostock, nazi",2.7409776153494748e-05,1990.0
39,"allied, kuwait, iraq, baghdad, report",9.136592051164915e-06,1990.0
40,"olympic, games, skate, eldredge, hockey",9.136592051164915e-06,1990.0
41,"reagan, turner, rashid, casey, emerson",3.654636820465966e-05,1990.0
44,"curcio, italy, brigade, falcone, mafia",1.827318410232983e-05,1990.0
45,"hostage, iran, lebanon, turner, kidnap",0.00013704888076747373,1990.0
46,"hershman, fairfax, investigate, company, louis",9.136592051164915e-06,1990.0
49,"choi, restaurant, wah, robbery, homeowner",1.827318410232983e-05,1990.0
51,"turkey, istanbul, kurdish, turk, iraq",1.827318410232983e-05,1990.0
52,"cuba, havana, afterfind, bartolome, candelario",9.136592051164915e-06,1990.0
57,"colombia, escobar, gaviria, drug, oil",3.654636820465966e-05,1990.0
58,"hamide, bank, deport, immigrate, palestinian",1.827318410232983e-05,1990.0
63,"chile, pinochet, aylwin, salvador, guzman",3.654636820465966e-05,1990.0
64,"boutro, ghali, resolution, binding, nation",9.136592051164915e-06,1990.0
65,"homosexual, abortion, contrary, grave, forbidden",9.136592051164915e-06,1990.0
66,"peru, fujimori, shining, guzman, path",0.00013704888076747373,1990.0
71,"alf, animal, peta, mink, swanson",9.136592051164915e-06,1990.0
74,"sudan, bashir, sudanese, turabi, iran",9.136592051164915e-06,1990.0
75,"greece, athens, papandreou, rashid, extradite",3.654636820465966e-05,1990.0
80,"africa, south, mandela, anc, black",1.827318410232983e-05,1990.0
82,"philippines, aquino, manila, philippine, voronin",1.827318410232983e-05,1990.0
89,"algeria, abdesselam, fis, algiers, press",2.7409776153494748e-05,1990.0
94,"tampa, stadium, bowl, super, airport",3.654636820465966e-05,1990.0
95,"kerry, gate, bcci, raab, von",9.136592051164915e-06,1990.0
99,"bank, bcci, clifford, altman, launder",3.654636820465966e-05,1990.0
109,"croatia, serbia, bosnia, herzegovina, yugoslavia",2.7409776153494748e-05,1990.0
115,"children, rehearse, kid, jordan, fact",9.136592051164915e-06,1990.0
128,"rafizadeh, fahy, mansur, majid, farook",9.136592051164915e-06,1990.0
139,"japan, red, army, shigenobu, tokyo",9.136592051164915e-06,1990.0
171,"bangkok, thailand, lauda, airline, thaksin",1.827318410232983e-05,1990.0
185,"ameen, sacramento, jayab, airport, iraq",9.136592051164915e-06,1990.0
-1,"bomb, new, world, trade, terrorist",0.0008881680568427556,1992.0
0,"israel, palestinian, arafat, plo, rabin",0.000780043249922768,1992.0
1,"iraq, saddam, kuwait, bush, gay",3.861600247142416e-05,1992.0
2,"pool, insurance, coverage, insurer, risk",0.00011584800741427248,1992.0
3,"black, wing, bizarre, prominent, angeles",7.723200494284832e-06,1992.0
4,"pakistan, islamabad, kashmir, india, indian",2.3169601482854495e-05,1992.0
6,"muslim, islam, religion, fundamentalism, mawjoud",3.861600247142416e-05,1992.0
7,"libya, gadhafi, qaddafi, sanction, teicher",6.178560395427866e-05,1992.0
8,"ch, reba, celeb, mcentire, abc",1.5446400988569664e-05,1992.0
9,"risk, business, control, foreign, russia",7.723200494284832e-06,1992.0
10,"taggant, gunpowder, nra, legislation, explosive",1.5446400988569664e-05,1992.0
11,"iran, mojahedin, mujahedeen, kharrazi, tehran",6.178560395427866e-05,1992.0
12,"rahman, abdel, sheik, defendant, indict",0.00033209762125424775,1992.0
13,"yeltsin, russia, dudayev, decree, kgb",3.089280197713933e-05,1992.0
14,"airport, airline, aviation, travel, flight",2.3169601482854495e-05,1992.0
16,"assad, syria, peace, clinton, christopher",0.0002471424158171146,1992.0
17,"york, nypd, city, new, police",3.089280197713933e-05,1992.0
18,"kunstler, siddig, kuby, mr, lawyer",2.3169601482854495e-05,1992.0
20,"bomb, trade, center, explosive, expert",0.00013901760889712696,1992.0
21,"india, indian, calcutta, bombay, damage",2.3169601482854495e-05,1992.0
22,"sla, guerrilla, tupamaro, colonialist, revolution",7.723200494284832e-06,1992.0
23,"afl, liberia, harbel, ecomog, monrovia",7.723200494284832e-06,1992.0
25,"tucker, london, embassy, audi, rabin",1.5446400988569664e-05,1992.0
26,"egypt, cairo, mubarak, brotherhood, militant",0.0001235712079085573,1992.0
27,"percent, letterman, vote, senate, supercollider",7.723200494284832e-06,1992.0
28,"yousef, reward, rewards, mccurry, department",7.723200494284832e-06,1992.0
29,"france, switzerland, balladur, bakhtiar, iran",1.5446400988569664e-05,1992.0
30,"ireland, ira, northern, adams, protestant",0.00016991041087426628,1992.0
31,"nuclear, weapon, plutonium, survey, laboratory",1.5446400988569664e-05,1992.0
32,"basque, spain, caride, ardanza, separatist",1.5446400988569664e-05,1992.0
35,"mullin, housing, maza, marlborough, townhouse",7.723200494284832e-06,1992.0
38,"germany, pleuger, europe, berlin, belle",1.5446400988569664e-05,1992.0
39,"baghdad, iraq, saddam, missile, desert",7.723200494284832e-06,1992.0
44,"italy, mafia, florence, spadolini, rome",4.633920296570899e-05,1992.0
45,"eslam, ol, hostage, iran, katzman",7.723200494284832e-06,1992.0
49,"jackpot, slide, lotto, girl, rockslide",7.723200494284832e-06,1992.0
50,"lowenstein, tunnel, figures, son, sculpture",1.5446400988569664e-05,1992.0
51,"turkey, kurdish, kurd, baskaya, village",2.3169601482854495e-05,1992.0
54,"korea, north, plutonium, iaea, nuclear",7.723200494284832e-06,1992.0
56,"clinton, tomahawk, saddam, bomb, missile",4.633920296570899e-05,1992.0
57,"colombia, escobar, medellin, pep, cartel",6.178560395427866e-05,1992.0
58,"deport, alien, reno, hamide, shehadeh",1.5446400988569664e-05,1992.0
60,"padilla, hossfeld, miami, tegucigalpa, garcia",7.723200494284832e-06,1992.0
63,"menem, antonietti, jaunarena, secretariat, argentina",7.723200494284832e-06,1992.0
64,"akashi, cambodia, annan, nation, peacekeeper",1.5446400988569664e-05,1992.0
65,"abortion, clinic, doctor, gunn, parenthood",9.267840593141798e-05,1992.0
66,"peru, fujimori, shining, guerrilla, path",1.5446400988569664e-05,1992.0
71,"animal, alf, webb, activist, arson",7.723200494284832e-06,1992.0
74,"sudan, sudanese, khartoum, bashir, list",0.00010040160642570282,1992.0
77,"murphy, conners, caplan, ramsey, bail",7.723200494284832e-06,1992.0
