colocate,label,score_normalized,score
bio,1996 - 2000,1.8788015887689053e-05,9.974031570329263
biological,1996 - 2000,0.0001608460838158772,85.38868220750236
blame,1996 - 2000,4.702100600964174e-06,2.496213550235053
blow,1996 - 2000,2.9300058826490757e-06,1.5554580829336802
bomb,1996 - 2000,0.00012537534650501267,66.55826094980908
book,1996 - 2000,1.2822824117731468e-05,6.807278285028341
books,1996 - 2000,2.5303616135485068e-05,13.432981305077229
border,1996 - 2000,7.280069490959566e-06,3.864785050804687
brand,1996 - 2000,3.707684603992291e-05,19.683059410905955
bring,1996 - 2000,5.617686875131074e-06,2.982272666774583
britain,1996 - 2000,1.5074728465134978e-06,0.8002751249743136
broad,1996 - 2000,7.487978797466531e-06,3.9751582801686522
brought,1996 - 2000,1.0144784315216782e-05,5.385581938987763
bruce,1996 - 2000,1.539139670804403e-05,8.17086155319275
budget,1996 - 2000,5.581240111408357e-06,2.962924100423577
business,1996 - 2000,1.714412235609412e-05,9.101334523424397
call,1996 - 2000,8.318092106200216e-07,0.44158421926027214
calling,1996 - 2000,9.92014921699989e-06,5.266329455127165
campaign,1996 - 2000,7.2893069590977656e-06,3.869688963990149
canada,1996 - 2000,8.317550000852814e-08,0.04415554404052735
carry,1996 - 2000,1.2590774862914026e-06,0.6684089833024895
casualty,1996 - 2000,3.239162070410825e-06,1.7195804466431355
cause,1996 - 2000,1.7716490434018907e-06,0.9405188709688486
center,1996 - 2000,4.008590497615995e-06,2.128048454650399
certainly,1996 - 2000,7.68150240840276e-06,4.07789454655359
chairman,1996 - 2000,1.8346225842780696e-06,0.9739497605608674
challenge,1996 - 2000,1.746856668131069e-06,0.9273572931240768
change,1996 - 2000,1.5739715923604457e-06,0.8355774471795745
cheapest,1996 - 2000,3.841756411581732e-05,20.39480909729217
chemical,1996 - 2000,2.2653265960813097e-06,1.202598460714877
chief,1996 - 2000,2.7297687744303317e-09,0.001449157808819379
citizen,1996 - 2000,3.4105936708221916e-08,0.018105886832167184
civil,1996 - 2000,3.962064923668946e-06,2.1033493301579806
claim,1996 - 2000,5.5807298631515e-06,2.962653223910963
clear,1996 - 2000,4.2084356905619457e-10,0.00022341406719200013
clinton,1996 - 2000,7.908905219424097e-05,41.986163316461095
close,1996 - 2000,1.1992897111660583e-07,0.06366693275461477
collect,1996 - 2000,6.776402980398295e-06,3.5974026030100035
come,1996 - 2000,2.911831386415978e-05,15.458097517694231
coming,1996 - 2000,5.875402287802429e-06,3.119086563330251
commitment,1996 - 2000,8.08425926387018e-06,4.29170688392929
committed,1996 - 2000,3.3708033519379726e-05,17.894651170500154
committee,1996 - 2000,1.8005789662145453e-06,0.9558769569522481
community,1996 - 2000,2.2055739134897073e-08,0.011708774346021078
complain,1996 - 2000,6.01123011786037e-06,3.1911937551287703
computer,1996 - 2000,1.4489867324466432e-06,0.7692264846274144
concern,1996 - 2000,4.8239864437088876e-05,25.609193313446248
concerned,1996 - 2000,1.8091226515597427e-05,9.604125602788237
conclude,1996 - 2000,4.657434292940804e-06,2.4725014579620703
condemn,1996 - 2000,0.00012265947950029676,65.11648320128155
condemnation,1996 - 2000,2.422751338946807e-05,12.861708488093694
condone,1996 - 2000,7.672071213566108e-05,40.728877892882664
conduct,1996 - 2000,3.1889431808059616e-06,1.6929206442808225
conference,1996 - 2000,5.953047733324031e-05,31.603063562851947
confront,1996 - 2000,2.3975570862878168e-05,12.72795925511786
congress,1996 - 2000,5.70136900441654e-06,3.0266971661126174
connection,1996 - 2000,1.1373789181418617e-05,6.038026210318064
conservative,1996 - 2000,5.33632430649079e-06,2.8329051572353787
considered,1996 - 2000,3.1823941480495194e-06,1.6894439461633444
conspiracy,1996 - 2000,7.724329381302745e-05,41.00630187310951
consultant,1996 - 2000,1.2661063973622311e-05,6.721404353804823
consume,1996 - 2000,2.70614859904804e-05,14.36618519073831
contain,1996 - 2000,9.809108968898087e-06,5.207381296536865
contained,1996 - 2000,1.7414881520913292e-05,9.245072982770282
continue,1996 - 2000,1.812942324956542e-05,9.624403179343293
contrary,1996 - 2000,1.539139670804403e-05,8.17086155319275
control,1996 - 2000,5.022393360365369e-07,0.2666248008003884
convict,1996 - 2000,4.368340882359179e-06,2.319029860899782
conviction,1996 - 2000,2.8290449632170995e-05,15.018607577129881
cooperate,1996 - 2000,1.5124899440307532e-05,8.02938561567494
cooperation,1996 - 2000,3.694329155801094e-06,1.9612159075984383
coordinate,1996 - 2000,1.361072987257237e-06,0.7225555388912239
coordination,1996 - 2000,1.2925202128326667e-05,6.861627904269034
could,1996 - 2000,8.453975623548142e-07,0.44879789472242493
counter,1996 - 2000,0.011851920043044547,6291.852497091144
country,1996 - 2000,4.768762462144719e-06,2.531602465803691
course,1996 - 2000,2.470504253326792e-06,1.3115215339721007
court,1996 - 2000,4.614428535331751e-06,2.449670905408637
cover,1996 - 2000,2.757587805164973e-06,1.4639261533035395
coverage,1996 - 2000,0.0002047867729746323,108.715563742589
crack,1996 - 2000,6.662752006304948e-05,35.3706848309112
crackdown,1996 - 2000,2.2184765547279326e-05,11.77727085561527
create,1996 - 2000,8.455881865773429e-06,4.488990917846872
crime,1996 - 2000,3.879369437579559e-05,20.59448612066736
criminal,1996 - 2000,3.5656924366922285e-06,1.8929262752516767
cuba,1996 - 2000,1.5049652560571322e-05,7.989439154135619
curb,1996 - 2000,0.00011468066150066827,60.880752132182764
curtail,1996 - 2000,1.69364359408208e-05,8.99107962077542
cyber,1996 - 2000,0.00023510043076427253,124.80823588069089
czar,1996 - 2000,8.548335250643024e-05,45.38071831179363
damages,1996 - 2000,5.809880560645593e-06,3.0843029129910473
data,1996 - 2000,5.7118452454330725e-06,3.0322587091335462
david,1996 - 2000,1.1662677094302155e-06,0.6191388714406374
day,1996 - 2000,1.3128048245880087e-06,0.6969313228386853
deadly,1996 - 2000,1.1662677094302155e-06,0.6191388714406374
deal,1996 - 2000,3.555757973306966e-05,18.876523468054156
dealing,1996 - 2000,8.111155143258467e-05,43.05985153211909
death,1996 - 2000,1.22036514219407e-07,0.06478576837668504
decade,1996 - 2000,1.1351691674791525e-05,6.026295262779927
december,1996 - 2000,2.2408393648635726e-07,0.11895988753038544
decision,1996 - 2000,3.0356805488024594e-09,0.0016115578043038592
declaration,1996 - 2000,2.5654923552775325e-05,13.619480576308941
declare,1996 - 2000,1.3360984647532803e-05,7.092972641805034
declared,1996 - 2000,1.795515126833686e-05,9.531887064124525
decline,1996 - 2000,6.294224158410504e-05,33.41427367423701
defeat,1996 - 2000,0.00014275466913600996,75.78445671357188
defend,1996 - 2000,8.715842702989364e-06,4.62699684742137
defense,1996 - 2000,2.998512644662554e-06,1.5918264046972994
define,1996 - 2000,2.880090404636956e-05,15.2895935329043
definition,1996 - 2000,5.9666465381531794e-05,31.675255810024545
defuse,1996 - 2000,2.828896697730692e-05,15.01782047717688
demand,1996 - 2000,1.1923374905566038e-05,6.329785882867654
denounce,1996 - 2000,3.118303264649739e-05,16.554198907111363
denunciation,1996 - 2000,6.256685803011759e-05,33.21499305616459
department,1996 - 2000,1.598548696800281e-05,8.486247437677587
describe,1996 - 2000,3.4656104536565196e-06,1.839795552753544
despite,1996 - 2000,1.553170665664048e-05,8.245348176224045
deter,1996 - 2000,4.251932226511604e-05,22.57231764952668
difficult,1996 - 2000,7.986902470649434e-06,4.240022888398606
direct,1996 - 2000,4.029129207332595e-05,21.389518805550694
directly,1996 - 2000,1.4341036865645978e-05,7.613254922939212
director,1996 - 2000,1.614075992423443e-06,0.8568677502498181
discourage,1996 - 2000,1.736653179685814e-05,9.219405468061675
discuss,1996 - 2000,1.7467128929729534e-05,9.272809669183378
discussion,1996 - 2000,9.43396542977725e-06,5.008228095636708
domestic,1996 - 2000,0.0021057589768159243,1117.8884795402232
done,1996 - 2000,8.19455302871893e-07,0.43502587554620753
drawing,1996 - 2000,1.407185420239071e-05,7.4703533841315615
drop,1996 - 2000,2.6881226368214415e-05,14.270490404546722
early,1996 - 2000,1.4558129853284301e-06,0.7728503511472744
east,1996 - 2000,9.60837374819765e-08,0.05100816588453183
easter,1996 - 2000,2.828896697730692e-05,15.01782047717688
eastern,1996 - 2000,9.557178864335974e-06,5.073638658067767
eco,1996 - 2000,0.0002189227881809684,116.21997840720707
effect,1996 - 2000,1.6333976564628392e-05,8.671250806817405
effective,1996 - 2000,3.4148954584609945e-05,18.12872381824105
effects,1996 - 2000,3.273919129721824e-05,17.38031996233684
effort,1996 - 2000,0.00013562172390284226,71.99777581174968
either,1996 - 2000,6.3441258259435065e-06,3.3679187654702814
eizenstat,1996 - 2000,2.70614859904804e-05,14.36618519073831
eliminate,1996 - 2000,2.0345086793964532e-05,10.800636916485539
encourage,1996 - 2000,6.3441258259435065e-06,3.3679187654702814
end,1996 - 2000,1.6454702756903237e-05,8.735340961962734
enemy,1996 - 2000,1.5049603600098713e-05,7.989413162391604
engaged,1996 - 2000,4.513979345055941e-05,23.963452428685375
ensure,1996 - 2000,7.78559811645747e-06,4.13315604328001
environmental,1996 - 2000,7.518080140493981e-06,3.9911382403443207
eradicate,1996 - 2000,5.5319963878992155e-05,29.36781986436832
especially,1996 - 2000,3.1096689705870156e-05,16.5083618575347
espionage,1996 - 2000,1.407185420239071e-05,7.4703533841315615
essential,1996 - 2000,1.2404978743922263e-05,6.5854558757434996
europe,1996 - 2000,1.0739088149927204e-05,5.701081204328155
even,1996 - 2000,3.912543420481551e-05,20.77059750717882
event,1996 - 2000,2.5143391251365166e-07,0.1334792240039473
ever,1996 - 2000,2.3231004983639317e-05,12.332690077674572
examination,1996 - 2000,2.497006390872426e-05,13.255907767352266
example,1996 - 2000,3.4887680709021426e-06,1.8520892833359621
exclude,1996 - 2000,2.286643820156449e-05,12.139151780940944
excuse,1996 - 2000,1.1453342265631695e-05,6.080258715240429
exist,1996 - 2000,3.117471207864699e-05,16.549781750615487
expand,1996 - 2000,3.9696693529678496e-06,2.1073863087487483
expect,1996 - 2000,6.010221959392944e-07,0.3190658552026851
expensive,1996 - 2000,1.8788015887689053e-05,9.974031570329263
export,1996 - 2000,3.387769908578838e-05,17.984721869070647
exposure,1996 - 2000,3.1146752589849364e-05,16.53493884087851
face,1996 - 2000,2.6385142691251876e-05,14.007133470790265
facing,1996 - 2000,2.110418084567758e-05,11.203618693906549
far,1996 - 2000,7.324149004169588e-06,3.8881856301415176
fbi,1996 - 2000,5.195569458164627e-06,2.7581823493947715
fear,1996 - 2000,7.376358772587157e-05,39.159023343208894
federal,1996 - 2000,4.3058438856202795e-05,22.85851955247009
feel,1996 - 2000,4.853365832775718e-06,2.5765160263773113
finance,1996 - 2000,2.0627826027734448e-05,10.950735258995442
financier,1996 - 2000,1.5753964153394414e-05,8.363338458040799
firm,1996 - 2000,8.29389811627044e-06,4.4029982807807215
first,1996 - 2000,9.019900489885299e-10,0.00047884126128663884
focus,1996 - 2000,1.3664888209731791e-05,7.254306533676735
follow,1996 - 2000,6.588305710051811e-07,0.34975470289066246
following,1996 - 2000,4.9680606851563194e-06,2.6374043120503057
force,1996 - 2000,2.183253619144738e-06,1.1590282153026052
foreign,1996 - 2000,1.3858049604033627e-05,7.3568505093925385
form,1996 - 2000,0.0002078720002317183,110.35342450701276
former,1996 - 2000,2.524061903159696e-06,1.339953790654194
fought,1996 - 2000,9.655313316731951e-06,5.125735491080125
four,1996 - 2000,1.4748480316363835e-07,0.07829555242508701
france,1996 - 2000,5.282394534486752e-07,0.2804275351312051
free,1996 - 2000,4.6764249226604445e-06,2.482583051542595
fuel,1996 - 2000,7.518080140493981e-06,3.9911382403443207
fully,1996 - 2000,1.3937724740133831e-05,7.399147808244328
funds,1996 - 2000,9.557178864335974e-06,5.073638658067767
future,1996 - 2000,4.270923137282394e-05,22.67313507735379
general,1996 - 2000,7.823155796536401e-08,0.04153094364018872
generally,1996 - 2000,3.42144808631613e-05,18.163509884788166
germany,1996 - 2000,4.778574538425452e-07,0.2536811422362997
get,1996 - 2000,6.358966564111139e-06,3.3757972978228086
give,1996 - 2000,4.991176043500149e-06,2.6496756085650106
go,1996 - 2000,1.677807071395089e-05,8.907007956056537
goal,1996 - 2000,4.4741794700799825e-06,2.3752166036403004
got,1996 - 2000,7.3261182199395266e-06,3.8892310316557364
government,1996 - 2000,5.7464210600919595e-05,30.506140410131387
graphic,1996 - 2000,4.769098945281772e-06,2.5317810952796247
greece,1996 - 2000,2.6323693288652383e-06,1.3974511703533468
group,1996 - 2000,4.173303497510001e-06,2.2154899743301293
grow,1996 - 2000,1.6452191279390193e-05,8.734007688872431
grown,1996 - 2000,9.139765508769424e-06,4.852045595171441
guard,1996 - 2000,4.1335183124778594e-07,0.2194369133581746
guilty,1996 - 2000,1.1042395349465122e-05,5.862098503961248
halt,1996 - 2000,3.418065770208478e-05,18.145554115621152
hand,1996 - 2000,4.093645627106142e-07,0.21732018413530918
handle,1996 - 2000,4.533472003506746e-06,2.406693349445633
happen,1996 - 2000,2.2295568796443403e-06,1.1836093198105502
harbor,1996 - 2000,1.1042395349465122e-05,5.862098503961248
hearing,1996 - 2000,7.935755699392678e-07,0.42128704996479893
held,1996 - 2000,2.3447265418465692e-08,0.012447496687231718
help,1996 - 2000,3.0092698432895933e-07,0.1597537100246833
high,1996 - 2000,1.1150355917148778e-06,0.5919411746448606
hijack,1996 - 2000,6.425642771704802e-06,3.411193829500472
hoffman,1996 - 2000,2.2034738586153737e-05,11.697625742708606
home,1996 - 2000,2.1232808509253107e-05,11.271903518924216
hope,1996 - 2000,1.6497967918636447e-06,0.8758309224902368
host,1996 - 2000,2.963654166563708e-06,1.573321014712009
hostage,1996 - 2000,1.106562619105466e-06,0.5874431107297569
hour,1996 - 2000,3.519858345128636e-07,0.18685942393951294
however,1996 - 2000,2.428073834793947e-07,0.12889964128247322
http,1996 - 2000,8.08425926387018e-06,4.29170688392929
identify,1996 - 2000,7.267386511457819e-07,0.38580520121106354
immune,1996 - 2000,1.438382319554898e-05,7.635968987467478
important,1996 - 2000,1.0047129720966824e-06,0.53337398492291
improve,1996 - 2000,4.300286484376921e-06,2.282901686534145
incident,1996 - 2000,3.5723753067980222e-06,1.8964740238704798
include,1996 - 2000,6.5889430617607965e-06,3.4978853810830772
included,1996 - 2000,8.115199390041856e-06,4.3081321305903
including,1996 - 2000,5.432637309624541e-05,28.840350338349992
inconsistent,1996 - 2000,2.70614859904804e-05,14.36618519073831
increase,1996 - 2000,6.45662392575419e-06,3.427640856712978
indeed,1996 - 2000,2.2250960431118847e-05,11.812411865988924
indicate,1996 - 2000,2.5633869315813357e-06,1.3608303471424468
indication,1996 - 2000,1.0209311928638955e-05,5.419837842180419
individual,1996 - 2000,6.74159440247379e-08,0.03578923703630066
inexcusable,1996 - 2000,3.841756411581732e-05,20.39480909729217
information,1996 - 2000,8.407323379675286e-06,4.463212577214978
initiative,1996 - 2000,1.8082557359963962e-05,9.599523390798788
inside,1996 - 2000,4.971408279418905e-05,26.391814561116732
instead,1996 - 2000,2.336211078470931e-06,1.2402290476500202
instrument,1996 - 2000,4.040145903265035e-05,21.448003359581158
insurance,1996 - 2000,0.00016439321896186718,87.27175693672434
intelligence,1996 - 2000,3.4228223618955287e-06,1.8170805529042031
interest,1996 - 2000,4.203524901930953e-06,2.2315336717378886
internal,1996 - 2000,6.6609178382542595e-06,3.5360947746297153
international,1996 - 2000,0.0020495081238828096,1088.0264767419148
investigate,1996 - 2000,2.2337650484159673e-05,11.858433187826815
involve,1996 - 2000,4.6587730126005173e-05,24.732121467452615
involved,1996 - 2000,1.6626987195159494e-05,8.826801946268711
iran,1996 - 2000,1.7651162045936468e-05,9.370507697650384
iraq,1996 - 2000,1.2571695625682583e-07,0.06673961200197365
ireland,1996 - 2000,4.779565653748579e-07,0.25373375777368157
islam,1996 - 2000,1.737950198260553e-05,9.226290976509762
israel,1996 - 2000,2.4325193836374176e-05,12.91356430230363
issue,1996 - 2000,6.310347289842659e-05,33.499866864533516
january,1996 - 2000,1.5776739249199998e-06,0.8375429118701301
jenkin,1996 - 2000,3.1800796370299384e-05,16.882152370693575
jerusalem,1996 - 2000,3.309657967098799e-07,0.17570047443096737
join,1996 - 2000,1.3319536497615754e-06,0.7070968979562271
judge,1996 - 2000,1.8791102372024715e-06,0.9975670098441505
kashmir,1996 - 2000,7.68150240840276e-06,4.07789454655359
kill,1996 - 2000,2.1066244422391165e-05,11.183479309003642
kind,1996 - 2000,6.94596158810314e-05,36.8741652019949
know,1996 - 2000,5.4998412125660664e-06,2.919711704197373
kupperman,1996 - 2000,6.801730932960407e-05,36.10848503842557
kushner,1996 - 2000,1.8788015887689053e-05,9.974031570329263
label,1996 - 2000,1.7145487437984265e-05,9.102059207177582
lacking,1996 - 2000,1.986751540505698e-05,10.54710763811341
laden,1996 - 2000,1.3670330067004766e-05,7.2571954633309534
largely,1996 - 2000,5.7118452454330725e-06,3.0322587091335462
last,1996 - 2000,4.261065108973686e-06,2.262080156531079
law,1996 - 2000,3.571290448716943e-05,18.958981030912607
lawyer,1996 - 2000,4.056537222639072e-09,0.0021535020284568496
leading,1996 - 2000,3.296792337736069e-06,1.7501747419186224
least,1996 - 2000,5.222154409261346e-09,0.002772295555553389
left,1996 - 2000,1.5198912446276726e-08,0.008068677048179818
leftist,1996 - 2000,1.4707214376873061e-05,7.8076483106793555
legal,1996 - 2000,2.336707800954394e-05,12.404927437082609
legislation,1996 - 2000,0.00037542777713404793,199.30409490270628
legitimate,1996 - 2000,7.388316591971469e-06,3.9222504058130774
less,1996 - 2000,7.325269309741372e-06,3.8887803690010214
let,1996 - 2000,1.010593233261901e-05,5.36495650928212
liberty,1996 - 2000,1.0403346160475469e-05,5.522845182903933
libya,1996 - 2000,1.494969778104742e-06,0.7936375960420206
like,1996 - 2000,1.0128190931669787e-05,5.376772976277403
likely,1996 - 2000,3.086568450731568e-05,16.38572766576769
limit,1996 - 2000,2.425079376802147e-06,1.2874067389217094
link,1996 - 2000,5.312171945611373e-05,28.20083345110601
links,1996 - 2000,2.0422561121328955e-05,10.841765867602145
list,1996 - 2000,4.2645759639426804e-05,22.639439711301787
little,1996 - 2000,8.521366292423069e-10,0.0004523754766391219
lives,1996 - 2000,2.4354770040480584e-07,0.12929265480930008
load,1996 - 2000,1.569169983915421e-05,8.330284077011473
locate,1996 - 2000,3.1800796370299384e-05,16.882152370693575
lockhart,1996 - 2000,1.9312795692857723e-05,10.252622475058764
locus,1996 - 2000,5.101202127646765e-05,27.080853759080934
long,1996 - 2000,1.2857174866928364e-05,6.825514135955995
look,1996 - 2000,4.2967755427146907e-07,0.22810378259120334
made,1996 - 2000,7.631374218356212e-06,4.0512828940471985
mainland,1996 - 2000,3.2677399997019406e-05,17.347516691217685
major,1996 - 2000,9.658790087343837e-07,0.5127581211248398
make,1996 - 2000,8.305822489782588e-06,4.409328596795862
making,1996 - 2000,5.571330694202706e-06,2.957663468292779
many,1996 - 2000,2.6926470676714087e-06,1.4294509341088562
march,1996 - 2000,9.577323827877667e-09,0.005084333055153073
matter,1996 - 2000,4.639751455083509e-06,2.4631141344630922
may,1996 - 2000,3.6130307273441014e-05,19.180568482866178
means,1996 - 2000,5.593281767481434e-06,2.969316678466404
measure,1996 - 2000,0.0001849757400252517,98.19844105868542
meeting,1996 - 2000,3.7619275738215494e-06,1.9971020149697936
member,1996 - 2000,1.26969211277013e-05,6.740439912905044
mention,1996 - 2000,6.11463444225865e-06,3.246088215630734
message,1996 - 2000,6.537706158132443e-06,3.470685143580086
middle,1996 - 2000,4.2444273393307746e-06,2.253247630485207
mideast,1996 - 2000,7.481106509129883e-05,39.715099747147995
might,1996 - 2000,3.2928487326871693e-06,1.7480811924191029
militant,1996 - 2000,8.522467294343494e-07,0.4524339257482719
military,1996 - 2000,1.6523510950846237e-06,0.8771869305497644
million,1996 - 2000,5.3368328071014834e-06,2.833175105971579
monday,1996 - 2000,2.3097362751822011e-07,0.12261743158785254
money,1996 - 2000,5.799818368427382e-07,0.3078961176883781
motivate,1996 - 2000,1.7414881520913292e-05,9.245072982770282
move,1996 - 2000,8.418119942339612e-06,4.468944170029715
moving,1996 - 2000,7.01407270037981e-06,3.7235748025960307
mr,1996 - 2000,6.218320556520926e-06,3.301132270481377
much,1996 - 2000,1.2201614023451396e-05,6.4774952398576895
murder,1996 - 2000,4.465156151087443e-06,2.3704263762400934
musharraf,1996 - 2000,1.6625314499390605e-05,8.82591395892049
muslim,1996 - 2000,3.858869429166384e-06,2.0485657316004167
must,1996 - 2000,4.448462693503635e-05,23.615642870256618
nation,1996 - 2000,1.7085341683938396e-05,9.070129510435743
national,1996 - 2000,9.664779589319407e-06,5.130760870141173
natural,1996 - 2000,1.9179443737185048e-05,10.1818296556469
nature,1996 - 2000,3.859307099440414e-05,20.487980784941314
need,1996 - 2000,4.2920006820169935e-06,2.2785029860637254
needs,1996 - 2000,8.715842702989364e-06,4.62699684742137
netanyahu,1996 - 2000,3.730531351243729e-06,1.980434639497461
never,1996 - 2000,9.768710623890021e-08,0.05185934946325743
new,1996 - 2000,1.3336604261990917e-05,7.080029777771642
news,1996 - 2000,9.776781791335349e-07,0.5190219703129779
next,1996 - 2000,7.12516061630081e-07,0.37825482666968435
note,1996 - 2000,1.245569012033801e-05,6.61237712556408
noted,1996 - 2000,5.03320652044516e-06,2.671988411921763
nothing,1996 - 2000,2.105191910538761e-05,11.17587439931533
nuclear,1996 - 2000,4.383584600548231e-05,23.271223240622405
obtain,1996 - 2000,3.6615674666445452e-06,1.943823644152523
obviously,1996 - 2000,8.815363601979201e-06,4.679829706109903
occur,1996 - 2000,3.864425849073779e-05,20.515154793494954
october,1996 - 2000,1.5525772309117079e-06,0.8242197797285602
offensive,1996 - 2000,2.052290048772219e-05,10.895033227718056
offer,1996 - 2000,3.428407953579292e-08,0.01820045787132546
office,1996 - 2000,8.221488718082533e-07,0.43645581587459104
official,1996 - 2000,4.2806738899643446e-05,22.72489909313152
often,1996 - 2000,1.2186523866342419e-05,6.469484297972933
old,1996 - 2000,5.033256946445996e-07,0.2672015181673679
olympic,1996 - 2000,1.2909891537600706e-06,0.6853499940349161
one,1996 - 2000,3.6251232404876514e-05,19.244764249241605
ongoing,1996 - 2000,1.0020088229520484e-05,5.319384278581998
open,1996 - 2000,2.4849567475961374e-08,0.013191939585098567
operation,1996 - 2000,9.190523082479737e-06,4.878991369842183
oppose,1996 - 2000,4.1053134290044106e-05,21.793959506824294
opposition,1996 - 2000,6.3441258259435065e-06,3.3679187654702814
organized,1996 - 2000,3.846665989722792e-05,20.420872672961178
other,1996 - 2000,2.0794665676639027e-07,0.11039305757088713
outside,1996 - 2000,1.1277027348770499e-06,0.5986658062696493
overseas,1996 - 2000,5.232626748714046e-06,2.777855027343323
package,1996 - 2000,2.0627826027734448e-05,10.950735258995442
pakistan,1996 - 2000,1.6275357285524346e-06,0.8640131472880881
palestinian,1996 - 2000,3.5652892984521533e-06,1.8927122604478916
panel,1996 - 2000,3.5997579014899796e-05,19.110106766797884
paper,1996 - 2000,1.5042791276449866e-05,7.985796690511493
part,1996 - 2000,6.6264779454832195e-06,3.517811599874568
particularly,1996 - 2000,1.4525517854330178e-05,7.711190714363971
pass,1996 - 2000,5.356625963826259e-08,0.02843682738668374
past,1996 - 2000,1.7980792469425226e-05,9.54549925982871
pay,1996 - 2000,1.4980992746583872e-05,7.9529895813644735
peace,1996 - 2000,2.4560499468785977e-05,13.038481473993349
people,1996 - 2000,4.7294696583095125e-05,25.107430164460876
percent,1996 - 2000,9.593178362073341e-12,5.092749783430599e-06
perhaps,1996 - 2000,2.610866048605925e-06,1.3860356809555245
periphery,1996 - 2000,5.101202127646765e-05,27.080853759080934
perry,1996 - 2000,8.975728259090412e-06,4.764962812359845
